28777,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28778,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28779,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28780,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28781,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
28782,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
28783,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28784,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa3Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28785,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa3Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28786,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28787,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28788,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28789,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4GN
28790,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28791,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28792,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28793,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa6Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28794,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa6Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28795,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28796,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4GN
28797,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
28798,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb2Ma6)Mb4GNb4GN
28799,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28800,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28801,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28802,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28803,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28804,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
28805,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(GNb3Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28806,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28807,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28808,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28809,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28810,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
28811,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
28812,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(NNa3Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28813,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(NNa3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28814,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(NNa3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28815,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28816,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4GN
28817,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28818,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28819,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28820,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28821,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4GN
28822,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
28823,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
28824,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2(Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28825,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2(Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28826,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28827,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
28828,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2(GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28829,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28830,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28831,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
28832,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
28833,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28834,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28835,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4GN
28836,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28837,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28838,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4GN
28839,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
28840,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
28841,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28842,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
28843,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28844,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
28845,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
28846,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4GN
28847,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4GN
28848,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
28849,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
28850,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
28851,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
28852,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
28853,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28854,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28855,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28856,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28857,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28858,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28859,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28860,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
28861,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(GNb3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28862,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(GNb3Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28863,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(GNb3Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28864,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28865,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28866,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28867,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28868,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
28869,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
28870,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28871,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa3Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28872,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa3Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28873,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28874,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28875,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28876,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4GN
28877,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28878,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28879,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28880,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa6Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28881,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa6Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28882,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28883,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4GN
28884,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
28885,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb2Ma6)Mb4GNb4GN
28886,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28887,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28888,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28889,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28890,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28891,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
28892,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(GNb3Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28893,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28894,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28895,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28896,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28897,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
28898,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
28899,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(NNa3Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28900,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(NNa3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28901,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(NNa3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28902,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28903,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4GN
28904,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28905,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28906,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28907,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28908,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4GN
28909,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
28910,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
28911,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2(Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28912,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2(Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28913,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28914,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
28915,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2(GNb3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28916,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28917,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28918,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
28919,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
28920,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28921,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28922,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4GN
28923,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28924,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28925,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4GN
28926,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
28927,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
28928,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4(Fa6)GN
28929,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2(Ab4GNb6)Ma6)Mb4GNb4GN
28930,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2(GNb3Ab4GNb6)Ma6)Mb4GNb4GN
28931,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4(Fa6)GN
28932,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
28933,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2(NNa3Ab4GNb6)Ma6)Mb4GNb4GN
28934,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2(NNa6Ab4GNb6)Ma6)Mb4GNb4GN
28935,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
28936,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4GN
28937,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2(GNb6)Ma6)Mb4GNb4GN
28938,NNa3Ab4GNb2(Ab4GNb4)Ma3(NNa6Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb3Ab4GNb2Ma6)Mb4GNb4(Fa6)GN
