,enzyme,index_source,index_target
1123,B4GALT,162,219
1124,A3SIAT,162,200
1125,A3SIAT,162,231
1126,B4GALT,162,218
1127,A6SIAT,162,231
1128,IGNT,162,220
1129,A6SIAT,162,200
1130,B4GALT,162,218
1131,A3SIAT,162,200
1132,A3SIAT,162,231
1133,B4GALT,162,219
1134,IGNT,162,220
1135,A6SIAT,162,200
1136,A6SIAT,162,231
1137,IGNT,163,221
1138,A6SIAT,163,232
1139,A6SIAT,163,202
1140,A6SIAT,163,201
1141,A3SIAT,163,232
1142,A3SIAT,163,202
1143,A3SIAT,163,201
1144,A6SIAT,164,203
1145,A6SIAT,164,233
1146,IGNT,164,222
1147,B4GALT,164,219
1148,B4GALT,164,219
1149,A3SIAT,164,203
1150,A3SIAT,164,233
1151,A3SIAT,165,204
1152,B4GALT,165,221
1153,B4GALT,165,223
1154,A6SIAT,165,204
1155,B4GALT,166,220
1156,B4GALT,166,220
1157,B4GALT,166,224
1158,B4GALT,166,222
1159,A6SIAT,167,205
1160,A3SIAT,167,205
1161,B4GALT,167,225
1162,B4GALT,167,221
1163,B4GALT,168,223
1164,B4GALT,168,225
1165,A3SIAT,168,206
1166,A6SIAT,168,206
1167,IGNT,168,234
1168,GNTV,131,183
1169,B4GALT,131,181
1170,B4GALT,132,182
1171,B4GALT,132,182
1172,B4GALT,132,182
1173,A3SIAT,133,180
1174,A3SIAT,134,180
1175,A3SIAT,134,180
1176,B4GALT,135,185
1177,B4GALT,135,185
1178,B4GALT,136,186
1179,B4GALT,136,186
1180,B4GALT,136,186
1181,B4GALT,136,186
1182,IGNT,134,187
1183,A3SIAT,134,180
1184,A3SIAT,137,181
1185,A3SIAT,137,182
1186,A3SIAT,137,181
1187,A3SIAT,137,182
1188,A3SIAT,138,182
1189,A3SIAT,138,182
1190,B4GALT,139,188
1191,B4GALT,139,188
1192,A3SIAT,139,183
1193,B4GALT,139,188
1194,A3SIAT,139,183
1195,B4GALT,139,188
1196,A3SIAT,140,184
1197,B4GALT,140,189
1198,B4GALT,140,188
1199,B4GALT,140,189
1200,B4GALT,140,188
1201,A3SIAT,140,184
1202,B4GALT,140,189
1203,B4GALT,140,188
1204,A3SIAT,140,184
1205,B4GALT,140,189
1206,B4GALT,140,188
1207,A3SIAT,140,184
1208,IGNT,140,190
1209,B4GALT,140,188
1210,B4GALT,140,189
1211,A3SIAT,140,184
1212,B4GALT,140,188
1213,B4GALT,140,189
1214,IGNT,140,190
1215,A3SIAT,140,184
1216,IGNT,138,191
1217,A3SIAT,138,182
1218,A3SIAT,138,182
1219,IGNT,137,192
1220,A3SIAT,137,181
1221,A3SIAT,137,182
1222,B4GALT,139,188
1223,A3SIAT,139,183
1224,IGNT,139,193
1225,B4GALT,139,188
1226,B4GALT,141,191
1227,B4GALT,141,194
1228,B4GALT,142,195
1229,B4GALT,142,192
1230,A3SIAT,143,185
1231,A3SIAT,143,186
1232,B4GALT,143,196
1233,A3SIAT,143,186
1234,A3SIAT,143,185
1235,B4GALT,143,196
1236,A3SIAT,144,186
1237,A3SIAT,144,186
1238,B4GALT,144,196
1239,A3SIAT,143,185
1240,B4GALT,143,196
1241,A3SIAT,143,186
1242,IGNT,143,197
1243,A3SIAT,143,185
1244,B4GALT,143,196
1245,A3SIAT,143,186
1246,IGNT,143,197
1247,B4GALT,144,196
1248,A3SIAT,144,186
1249,A3SIAT,144,186
1250,IGNT,144,198
1251,IGNT,144,198
1252,A3SIAT,144,186
1253,B4GALT,144,196
1254,A3SIAT,144,186
1255,IGNT,143,199
1256,A3SIAT,143,185
1257,B4GALT,143,196
1258,A3SIAT,143,186
1259,B4GALT,143,196
1260,A3SIAT,143,186
1261,A3SIAT,143,185
1262,IGNT,143,199
1263,B4GALT,145,200
1264,B4GALT,145,198
1265,B4GALT,145,197
1266,B4GALT,145,197
1267,B4GALT,145,200
1268,B4GALT,145,198
1269,A3SIAT,146,187
1270,B4GALT,146,201
1271,A3SIAT,147,187
1272,B4GALT,147,202
1273,B4GALT,148,199
1274,B4GALT,148,199
1275,B4GALT,148,203
1276,IGNT,149,204
1277,A3SIAT,149,226
1278,B4GALT,149,201
1279,IGNT,150,205
1280,A3SIAT,150,227
1281,B4GALT,150,202
1282,B4GALT,169,230
1283,B4GALT,169,228
1284,A6SIAT,170,226
1285,B4GALT,170,232
1286,B4GALT,171,231
1287,B4GALT,171,231
1288,B4GALT,171,233
1289,B4GALT,172,232
1290,A6SIAT,172,227
1291,B4GALT,169,230
1292,B4GALT,169,228
1293,B4GALT,170,232
1294,A3SIAT,170,226
1295,B4GALT,171,231
1296,B4GALT,171,231
1297,B4GALT,171,233
1298,B4GALT,172,232
1299,A3SIAT,172,227
1300,B4GALT,132,182
1301,B4GALT,131,181
1302,B4GALT,136,186
1303,B4GALT,136,186
1304,B4GALT,136,186
1305,B4GALT,136,186
1306,A3SIAT,134,180
1307,A3SIAT,133,180
1308,B4GALT,135,185
1309,B4GALT,135,185
1310,A3SIAT,140,184
1311,B4GALT,140,189
1312,B4GALT,140,188
1313,A3SIAT,140,184
1314,B4GALT,140,189
1315,B4GALT,140,188
1316,A3SIAT,137,181
1317,A3SIAT,137,182
1318,A3SIAT,139,183
1319,B4GALT,139,188
1320,B4GALT,139,188
1321,A3SIAT,144,186
1322,A3SIAT,144,186
1323,B4GALT,144,196
1324,A3SIAT,143,185
1325,A3SIAT,143,186
1326,B4GALT,143,196
1327,A3SIAT,143,186
1328,A3SIAT,143,185
1329,B4GALT,143,196
1330,B4GALT,140,188
1331,B4GALT,140,189
1332,A6SIAT,137,181
1333,B4GALT,131,181
1334,A6SIAT,144,186
1335,B4GALT,144,196
1336,B4GALT,136,186
1337,B4GALT,136,186
1338,B4GALT,143,196
1339,A6SIAT,143,185
1340,B4GALT,135,185
1341,B4GALT,135,185
1342,B4GALT,140,188
1343,B4GALT,140,189
1344,A6SIAT,140,184
1345,B4GALT,139,188
1346,B4GALT,139,188
1347,A6SIAT,139,183
1348,B4GALT,143,196
1349,A6SIAT,143,185
1350,A6SIAT,143,186
1351,A3SIAT,174,235
1352,A3SIAT,175,235
1353,A3SIAT,177,236
1354,A3SIAT,178,236
1355,A6SIAT,181,237
1356,A6SIAT,182,237
1357,A6SIAT,182,237
1358,B4GALT,183,239
1359,B4GALT,183,239
1360,B4GALT,184,240
1361,B4GALT,184,240
1362,B4GALT,184,240
1363,B4GALT,184,240
1364,IGNT,182,241
1365,B4GALT,185,242
1366,A6SIAT,185,238
1367,A6SIAT,186,238
1368,B4GALT,186,243
1369,B4GALT,186,243
1370,A6SIAT,186,238
1371,IGNT,185,244
1372,B4GALT,185,242
1373,B4GALT,186,243
1374,IGNT,186,245
1375,IGNT,186,245
1376,A6SIAT,186,238
1377,B4GALT,186,243
1378,B4GALT,187,246
1379,A6SIAT,188,240
1380,A6SIAT,188,239
1381,B4GALT,188,247
1382,A6SIAT,188,239
1383,B4GALT,188,247
1384,A6SIAT,188,240
1385,A6SIAT,189,240
1386,B4GALT,189,247
1387,A6SIAT,189,240
1388,IGNT,188,248
1389,A6SIAT,188,239
1390,B4GALT,188,247
1391,IGNT,188,248
1392,A6SIAT,188,240
1393,A6SIAT,188,239
1394,B4GALT,188,247
1395,B4GALT,189,247
1396,A6SIAT,189,240
1397,IGNT,189,249
1398,B4GALT,189,247
1399,A6SIAT,189,240
1400,A6SIAT,189,240
1401,IGNT,189,249
1402,A6SIAT,188,240
1403,IGNT,188,250
1404,A6SIAT,188,239
1405,B4GALT,188,247
1406,A6SIAT,188,240
1407,A6SIAT,188,239
1408,B4GALT,188,247
1409,IGNT,188,250
1410,B4GALT,190,249
1411,B4GALT,190,251
1412,B4GALT,190,248
1413,B4GALT,190,251
1414,B4GALT,190,248
1415,B4GALT,190,249
1416,A6SIAT,191,241
1417,B4GALT,191,252
1418,A6SIAT,192,241
1419,B4GALT,192,253
1420,B4GALT,193,250
1421,B4GALT,193,254
1422,B4GALT,193,250
1423,IGNT,194,255
1424,A6SIAT,194,287
1425,B4GALT,194,252
1426,A6SIAT,195,288
1427,IGNT,195,256
1428,B4GALT,195,253
1429,A6SIAT,196,242
1430,A6SIAT,196,243
1431,IGNT,196,258
1432,A6SIAT,196,243
1433,A6SIAT,196,243
1434,A6SIAT,196,242
1435,IGNT,196,258
1436,A6SIAT,196,242
1437,A6SIAT,196,243
1438,A6SIAT,196,243
1439,IGNT,196,259
1440,A6SIAT,197,244
1441,B4GALT,197,258
1442,B4GALT,197,260
1443,B4GALT,197,258
1444,B4GALT,197,260
1445,A6SIAT,197,244
1446,B4GALT,198,258
1447,B4GALT,198,261
1448,A6SIAT,198,245
1449,B4GALT,198,258
1450,B4GALT,198,261
1451,A6SIAT,198,245
1452,A6SIAT,199,245
1453,B4GALT,199,262
1454,B4GALT,199,259
1455,A6SIAT,199,245
1456,B4GALT,199,262
1457,B4GALT,199,259
1458,IGNT,200,263
1459,A6SIAT,200,289
1460,B4GALT,200,261
1461,B4GALT,200,260
1462,B4GALT,200,260
1463,B4GALT,200,261
1464,IGNT,200,263
1465,A6SIAT,200,289
1466,A6SIAT,201,290
1467,IGNT,201,264
1468,A6SIAT,201,246
1469,A6SIAT,202,246
1470,A6SIAT,202,291
1471,IGNT,202,265
1472,A6SIAT,203,292
1473,B4GALT,203,262
1474,B4GALT,203,262
1475,IGNT,203,266
1476,B4GALT,204,264
1477,B4GALT,204,267
1478,B4GALT,205,265
1479,B4GALT,205,268
1480,B4GALT,206,271
1481,B4GALT,206,269
1482,A3SIAT,207,247
1483,A6SIAT,207,247
1484,A6SIAT,207,247
1485,A6SIAT,207,247
1486,A3SIAT,207,247
1487,A3SIAT,207,247
1488,IGNT,207,272
1489,A6SIAT,207,247
1490,A3SIAT,207,247
1491,B4GALT,208,272
1492,B4GALT,208,273
1493,A6SIAT,208,248
1494,A6SIAT,208,248
1495,A3SIAT,208,248
1496,A3SIAT,208,248
1497,A3SIAT,209,250
1498,A6SIAT,209,249
1499,B4GALT,209,274
1500,B4GALT,209,272
1501,A6SIAT,209,250
1502,A3SIAT,209,249
1503,A3SIAT,209,249
1504,B4GALT,209,274
1505,B4GALT,209,272
1506,A6SIAT,209,249
1507,A6SIAT,209,250
1508,A3SIAT,209,250
1509,IGNT,210,275
1510,A3SIAT,210,293
1511,A3SIAT,210,251
1512,B4GALT,210,274
1513,B4GALT,210,273
1514,A6SIAT,210,251
1515,A6SIAT,210,293
1516,A6SIAT,210,251
1517,A3SIAT,210,293
1518,A3SIAT,210,251
1519,B4GALT,210,274
1520,B4GALT,210,273
1521,IGNT,210,275
1522,A6SIAT,210,293
1523,A6SIAT,211,253
1524,A6SIAT,211,294
1525,A6SIAT,211,252
1526,A3SIAT,211,294
1527,A3SIAT,211,253
1528,IGNT,211,276
1529,A3SIAT,211,252
1530,IGNT,212,277
1531,A6SIAT,212,295
1532,A6SIAT,212,254
1533,A3SIAT,212,295
1534,B4GALT,212,274
1535,B4GALT,212,274
1536,A3SIAT,212,254
1537,B4GALT,213,276
1538,B4GALT,213,278
1539,A3SIAT,213,255
1540,A6SIAT,213,255
1541,B4GALT,214,275
1542,B4GALT,214,279
1543,B4GALT,214,275
1544,B4GALT,214,277
1545,A6SIAT,215,256
1546,A3SIAT,215,256
1547,B4GALT,215,280
1548,B4GALT,215,276
1549,IGNT,216,300
1550,A6SIAT,216,257
1551,B4GALT,216,280
1552,B4GALT,216,278
1553,A3SIAT,216,257
1554,A6SIAT,217,258
1555,A6SIAT,217,259
1556,B4GALT,217,281
1557,A3SIAT,217,258
1558,A3SIAT,217,258
1559,A6SIAT,217,258
1560,A3SIAT,217,259
1561,A3SIAT,218,260
1562,B4GALT,218,281
1563,A6SIAT,218,260
1564,A6SIAT,218,260
1565,A6SIAT,218,296
1566,IGNT,218,282
1567,A3SIAT,218,296
1568,A3SIAT,218,260
1569,IGNT,219,283
1570,A3SIAT,219,297
1571,A6SIAT,219,262
1572,A6SIAT,219,261
1573,A6SIAT,219,297
1574,A3SIAT,219,262
1575,A3SIAT,219,261
1576,B4GALT,219,281
1577,B4GALT,219,281
1578,A3SIAT,219,261
1579,IGNT,219,283
1580,A3SIAT,219,262
1581,A6SIAT,219,297
1582,A3SIAT,219,297
1583,A6SIAT,219,261
1584,A6SIAT,219,262
1585,B4GALT,220,282
1586,A3SIAT,220,263
1587,A6SIAT,220,263
1588,B4GALT,220,283
1589,B4GALT,220,284
1590,A3SIAT,220,263
1591,B4GALT,220,282
1592,B4GALT,220,284
1593,B4GALT,220,283
1594,A6SIAT,220,263
1595,B4GALT,221,285
1596,A3SIAT,221,264
1597,A3SIAT,221,265
1598,A6SIAT,221,264
1599,A6SIAT,221,265
1600,A3SIAT,222,266
1601,B4GALT,222,286
1602,B4GALT,222,283
1603,B4GALT,222,283
1604,A6SIAT,222,266
1605,A3SIAT,223,269
1606,A6SIAT,223,267
1607,B4GALT,223,285
1608,A6SIAT,223,269
1609,A3SIAT,223,267
1610,IGNT,223,298
1611,B4GALT,224,284
1612,B4GALT,224,284
1613,A3SIAT,224,270
1614,B4GALT,224,286
1615,IGNT,224,301
1616,A6SIAT,224,270
1617,B4GALT,225,285
1618,A6SIAT,225,268
1619,A6SIAT,225,271
1620,IGNT,225,299
1621,A3SIAT,225,268
1622,A3SIAT,225,271
1623,A3SIAT,181,237
1624,A3SIAT,182,237
1625,A3SIAT,182,237
1626,B4GALT,183,239
1627,B4GALT,183,239
1628,B4GALT,184,240
1629,B4GALT,184,240
1630,B4GALT,184,240
1631,B4GALT,184,240
1632,A3SIAT,182,237
1633,IGNT,182,241
1634,A3SIAT,185,238
1635,B4GALT,185,242
1636,A3SIAT,186,238
1637,B4GALT,186,243
1638,A3SIAT,186,238
1639,B4GALT,186,243
1640,A3SIAT,185,238
1641,IGNT,185,244
1642,B4GALT,185,242
1643,B4GALT,186,243
1644,IGNT,186,245
1645,A3SIAT,186,238
1646,B4GALT,186,243
1647,A3SIAT,186,238
1648,IGNT,186,245
1649,B4GALT,187,246
1650,B4GALT,188,247
1651,A3SIAT,188,239
1652,A3SIAT,188,240
1653,A3SIAT,188,240
1654,A3SIAT,188,239
1655,B4GALT,188,247
1656,B4GALT,189,247
1657,A3SIAT,189,240
1658,A3SIAT,189,240
1659,A3SIAT,188,239
1660,IGNT,188,248
1661,A3SIAT,188,240
1662,B4GALT,188,247
1663,A3SIAT,188,239
1664,A3SIAT,188,240
1665,IGNT,188,248
1666,B4GALT,188,247
1667,B4GALT,189,247
1668,A3SIAT,189,240
1669,A3SIAT,189,240
1670,IGNT,189,249
1671,A3SIAT,189,240
1672,B4GALT,189,247
1673,IGNT,189,249
1674,A3SIAT,189,240
1675,IGNT,188,250
1676,B4GALT,188,247
1677,A3SIAT,188,239
1678,A3SIAT,188,240
1679,B4GALT,188,247
1680,A3SIAT,188,240
1681,A3SIAT,188,239
1682,IGNT,188,250
1683,B4GALT,190,248
1684,B4GALT,190,249
1685,B4GALT,190,251
1686,B4GALT,190,251
1687,B4GALT,190,249
1688,B4GALT,190,248
1689,B4GALT,191,252
1690,A3SIAT,191,241
1691,B4GALT,192,253
1692,A3SIAT,192,241
1693,B4GALT,193,254
1694,B4GALT,193,250
1695,B4GALT,193,250
1696,A3SIAT,194,287
1697,IGNT,194,255
1698,B4GALT,194,252
1699,A3SIAT,195,288
1700,B4GALT,195,253
1701,IGNT,195,256
1702,A3SIAT,196,243
1703,A3SIAT,196,243
1704,A3SIAT,196,242
1705,IGNT,196,258
1706,IGNT,196,258
1707,A3SIAT,196,242
1708,A3SIAT,196,243
1709,A3SIAT,196,243
1710,IGNT,196,259
1711,A3SIAT,196,242
1712,A3SIAT,196,243
1713,A3SIAT,196,243
1714,A3SIAT,197,244
1715,B4GALT,197,260
1716,B4GALT,197,258
1717,B4GALT,197,258
1718,A3SIAT,197,244
1719,B4GALT,197,260
1720,B4GALT,198,261
1721,A3SIAT,198,245
1722,B4GALT,198,258
1723,A3SIAT,198,245
1724,B4GALT,198,258
1725,B4GALT,198,261
1726,A3SIAT,199,245
1727,B4GALT,199,262
1728,B4GALT,199,259
1729,B4GALT,199,262
1730,A3SIAT,199,245
1731,B4GALT,199,259
1732,B4GALT,200,261
1733,B4GALT,200,260
1734,IGNT,200,263
1735,A3SIAT,200,289
1736,B4GALT,200,260
1737,B4GALT,200,261
1738,A3SIAT,200,289
1739,IGNT,200,263
1740,A3SIAT,201,246
1741,A3SIAT,201,290
1742,IGNT,201,264
1743,A3SIAT,202,246
1744,A3SIAT,202,291
1745,IGNT,202,265
1746,A3SIAT,203,292
1747,B4GALT,203,262
1748,B4GALT,203,262
1749,IGNT,203,266
1750,B4GALT,204,267
1751,B4GALT,204,264
1752,B4GALT,205,268
1753,B4GALT,205,265
1754,B4GALT,206,269
1755,B4GALT,206,271
1756,B4GALT,226,290
1757,B4GALT,227,291
1758,B4GALT,228,294
1759,A6SIAT,228,287
1760,B4GALT,229,295
1761,B4GALT,229,293
1762,B4GALT,229,293
1763,B4GALT,230,294
1764,A6SIAT,230,288
1765,B4GALT,231,296
1766,B4GALT,231,297
1767,A6SIAT,231,289
1768,B4GALT,231,296
1769,B4GALT,231,297
1770,A6SIAT,231,289
1771,A6SIAT,232,291
1772,A6SIAT,232,290
1773,B4GALT,233,297
1774,B4GALT,233,297
1775,A6SIAT,233,292
1776,B4GALT,226,290
1777,B4GALT,227,291
1778,A3SIAT,228,287
1779,B4GALT,228,294
1780,B4GALT,229,293
1781,B4GALT,229,293
1782,B4GALT,229,295
1783,A3SIAT,230,288
1784,B4GALT,230,294
1785,B4GALT,231,296
1786,B4GALT,231,297
1787,A3SIAT,231,289
1788,B4GALT,231,296
1789,B4GALT,231,297
1790,A3SIAT,231,289
1791,A3SIAT,232,291
1792,A3SIAT,232,290
1793,B4GALT,233,297
1794,B4GALT,233,297
1795,A3SIAT,233,292
1796,B4GALT,234,298
1797,B4GALT,234,302
1798,B4GALT,234,299
1799,B4GALT,184,240
1800,B4GALT,184,240
1801,B4GALT,184,240
1802,B4GALT,184,240
1803,A3SIAT,182,237
1804,A3SIAT,181,237
1805,B4GALT,183,239
1806,B4GALT,183,239
1807,A3SIAT,186,238
1808,B4GALT,186,243
1809,B4GALT,186,243
1810,A3SIAT,186,238
1811,B4GALT,186,243
1812,A3SIAT,186,238
1813,B4GALT,186,243
1814,A3SIAT,186,238
1815,B4GALT,185,242
1816,A3SIAT,185,238
1817,A3SIAT,185,238
1818,B4GALT,185,242
1819,A3SIAT,189,240
1820,A3SIAT,189,240
1821,B4GALT,189,247
1822,A3SIAT,188,239
1823,A3SIAT,188,240
1824,B4GALT,188,247
1825,B4GALT,188,247
1826,A3SIAT,188,240
1827,A3SIAT,188,239
1828,A3SIAT,196,243
1829,A3SIAT,196,243
1830,A3SIAT,196,242
1831,B4GALT,186,243
1832,B4GALT,185,242
1833,B4GALT,189,247
1834,A6SIAT,189,240
1835,B4GALT,184,240
1836,B4GALT,184,240
1837,B4GALT,188,247
1838,A6SIAT,188,239
1839,B4GALT,183,239
1840,B4GALT,183,239
1841,A6SIAT,196,242
1842,A6SIAT,196,243
1843,A6SIAT,186,238
1844,B4GALT,186,243
1845,B4GALT,185,242
1846,A6SIAT,185,238
1847,A6SIAT,188,240
1848,B4GALT,188,247
1849,A6SIAT,188,239
1850,B4GALT,238,304
1851,A6SIAT,239,303
1852,B4GALT,239,305
1853,B4GALT,240,306
1854,A6SIAT,240,303
1855,B4GALT,240,306
1856,A6SIAT,240,303
1857,B4GALT,239,305
1858,IGNT,239,307
1859,IGNT,240,308
1860,B4GALT,240,306
1861,IGNT,240,308
1862,A6SIAT,240,303
1863,B4GALT,240,306
1864,B4GALT,241,309
1865,A6SIAT,242,304
1866,IGNT,242,310
1867,A6SIAT,243,304
1868,IGNT,243,311
1869,IGNT,243,311
1870,A6SIAT,243,304
1871,A6SIAT,243,304
1872,B4GALT,244,310
1873,B4GALT,244,312
1874,B4GALT,245,311
1875,B4GALT,245,313
1876,B4GALT,245,313
1877,B4GALT,245,311
1878,A6SIAT,246,352
1879,IGNT,246,314
1880,A6SIAT,247,305
1881,A6SIAT,247,306
1882,IGNT,247,317
1883,A6SIAT,247,305
1884,A6SIAT,247,306
1885,A6SIAT,247,306
1886,IGNT,247,317
1887,A6SIAT,247,306
1888,A6SIAT,247,306
1889,A6SIAT,247,305
1890,IGNT,247,318
1891,A6SIAT,248,307
1892,B4GALT,248,319
1893,B4GALT,248,317
1894,B4GALT,248,319
1895,B4GALT,248,317
1896,A6SIAT,248,307
1897,A6SIAT,249,308
1898,B4GALT,249,320
1899,B4GALT,249,317
1900,A6SIAT,249,308
1901,B4GALT,249,320
1902,B4GALT,249,317
1903,A6SIAT,250,308
1904,B4GALT,250,321
1905,B4GALT,250,318
1906,A6SIAT,250,308
1907,B4GALT,250,321
1908,B4GALT,250,318
1909,IGNT,251,322
1910,A6SIAT,251,353
1911,B4GALT,251,320
1912,B4GALT,251,319
1913,B4GALT,251,319
1914,IGNT,251,322
1915,B4GALT,251,320
1916,A6SIAT,251,353
1917,A6SIAT,252,354
1918,A6SIAT,252,309
1919,IGNT,252,323
1920,A6SIAT,253,355
1921,A6SIAT,253,309
1922,IGNT,253,324
1923,IGNT,254,325
1924,B4GALT,254,321
1925,B4GALT,254,321
1926,A6SIAT,254,356
1927,B4GALT,255,326
1928,B4GALT,255,323
1929,B4GALT,256,324
1930,B4GALT,256,327
1931,B4GALT,257,328
1932,B4GALT,257,330
1933,A6SIAT,258,311
1934,A6SIAT,258,310
1935,B4GALT,258,331
1936,A6SIAT,258,311
1937,A6SIAT,258,310
1938,B4GALT,258,331
1939,A6SIAT,259,311
1940,B4GALT,259,332
1941,A6SIAT,259,311
1942,B4GALT,260,331
1943,IGNT,260,333
1944,A6SIAT,260,357
1945,A6SIAT,260,312
1946,IGNT,260,333
1947,A6SIAT,260,312
1948,A6SIAT,260,357
1949,B4GALT,260,331
1950,IGNT,261,334
1951,A6SIAT,261,358
1952,A6SIAT,261,313
1953,B4GALT,261,331
1954,B4GALT,261,331
1955,IGNT,261,334
1956,A6SIAT,261,358
1957,A6SIAT,261,313
1958,A6SIAT,262,313
1959,A6SIAT,262,359
1960,IGNT,262,335
1961,B4GALT,262,332
1962,B4GALT,262,332
1963,A6SIAT,262,359
1964,IGNT,262,335
1965,A6SIAT,262,313
1966,B4GALT,263,336
1967,B4GALT,263,333
1968,B4GALT,263,334
1969,B4GALT,263,333
1970,B4GALT,263,334
1971,B4GALT,263,336
1972,A6SIAT,264,314
1973,B4GALT,264,337
1974,A6SIAT,265,314
1975,B4GALT,265,338
1976,B4GALT,266,339
1977,B4GALT,266,335
1978,B4GALT,266,335
1979,B4GALT,267,337
1980,A6SIAT,267,315
1981,A6SIAT,268,316
1982,B4GALT,268,338
1983,A6SIAT,269,315
1984,B4GALT,269,341
1985,B4GALT,270,342
1986,B4GALT,270,340
1987,B4GALT,270,340
1988,B4GALT,271,341
1989,A6SIAT,271,316
1990,A6SIAT,272,317
1991,A3SIAT,272,318
1992,A3SIAT,272,317
1993,B4GALT,272,343
1994,A6SIAT,272,317
1995,A3SIAT,272,317
1996,A6SIAT,272,318
1997,A3SIAT,273,319
1998,A3SIAT,273,319
1999,A6SIAT,273,319
2000,A6SIAT,273,319
2001,A6SIAT,273,360
2002,IGNT,273,344
2003,B4GALT,273,343
2004,A3SIAT,273,360
2005,IGNT,274,345
2006,B4GALT,274,343
2007,A3SIAT,274,320
2008,A3SIAT,274,321
2009,A6SIAT,274,361
2010,A6SIAT,274,320
2011,A6SIAT,274,321
2012,A3SIAT,274,361
2013,B4GALT,274,343
2014,A3SIAT,274,321
2015,A3SIAT,274,320
2016,A6SIAT,274,320
2017,A6SIAT,274,321
2018,A6SIAT,274,361
2019,IGNT,274,345
2020,A3SIAT,274,361
2021,A6SIAT,275,322
2022,B4GALT,275,345
2023,B4GALT,275,346
2024,A3SIAT,275,322
2025,B4GALT,275,344
2026,A3SIAT,275,322
2027,B4GALT,275,346
2028,B4GALT,275,345
2029,B4GALT,275,344
2030,A6SIAT,275,322
2031,A6SIAT,276,323
2032,B4GALT,276,347
2033,A3SIAT,276,323
2034,A3SIAT,276,324
2035,A6SIAT,276,324
2036,A6SIAT,277,325
2037,A3SIAT,277,325
2038,B4GALT,277,348
2039,B4GALT,277,345
2040,B4GALT,277,345
2041,A3SIAT,278,328
2042,B4GALT,278,347
2043,A3SIAT,278,326
2044,A6SIAT,278,326
2045,A6SIAT,278,328
2046,IGNT,278,364
2047,B4GALT,279,346
2048,IGNT,279,371
2049,A3SIAT,279,329
2050,B4GALT,279,348
2051,A6SIAT,279,329
2052,B4GALT,279,346
2053,IGNT,280,365
2054,A3SIAT,280,327
2055,A6SIAT,280,327
2056,A3SIAT,280,330
2057,B4GALT,280,347
2058,A6SIAT,280,330
2059,A6SIAT,281,331
2060,IGNT,281,349
2061,A6SIAT,281,362
2062,A6SIAT,281,332
2063,A6SIAT,281,331
2064,A3SIAT,281,331
2065,A3SIAT,281,331
2066,A3SIAT,281,332
2067,A3SIAT,281,362
2068,A6SIAT,282,333
2069,A6SIAT,282,333
2070,A3SIAT,282,333
2071,A3SIAT,282,333
2072,B4GALT,282,350
2073,B4GALT,282,349
2074,A6SIAT,283,335
2075,A3SIAT,283,334
2076,A6SIAT,283,334
2077,A3SIAT,283,335
2078,B4GALT,283,351
2079,B4GALT,283,349
2080,A6SIAT,283,334
2081,A6SIAT,283,335
2082,B4GALT,283,351
2083,B4GALT,283,349
2084,A3SIAT,283,335
2085,A3SIAT,283,334
2086,IGNT,284,366
2087,A3SIAT,284,340
2088,B4GALT,284,351
2089,A6SIAT,284,340
2090,A6SIAT,284,336
2091,B4GALT,284,350
2092,A3SIAT,284,336
2093,IGNT,284,366
2094,A6SIAT,284,340
2095,A3SIAT,284,340
2096,A3SIAT,284,336
2097,B4GALT,284,351
2098,B4GALT,284,350
2099,A6SIAT,284,336
2100,A6SIAT,285,341
2101,A6SIAT,285,338
2102,A6SIAT,285,337
2103,A3SIAT,285,337
2104,A3SIAT,285,341
2105,A3SIAT,285,338
2106,IGNT,285,363
2107,B4GALT,286,351
2108,B4GALT,286,351
2109,A3SIAT,286,339
2110,A3SIAT,286,342
2111,A6SIAT,286,339
2112,A6SIAT,286,342
2113,IGNT,286,367
2114,B4GALT,238,304
2115,B4GALT,239,305
2116,A3SIAT,239,303
2117,B4GALT,240,306
2118,A3SIAT,240,303
2119,A3SIAT,240,303
2120,B4GALT,240,306
2121,IGNT,239,307
2122,A3SIAT,239,303
2123,B4GALT,239,305
2124,B4GALT,240,306
2125,IGNT,240,308
2126,A3SIAT,240,303
2127,IGNT,240,308
2128,A3SIAT,240,303
2129,B4GALT,240,306
2130,B4GALT,241,309
2131,A3SIAT,242,304
2132,IGNT,242,310
2133,A3SIAT,242,304
2134,A3SIAT,243,304
2135,A3SIAT,243,304
2136,IGNT,243,311
2137,IGNT,243,311
2138,A3SIAT,243,304
2139,A3SIAT,243,304
2140,B4GALT,244,310
2141,B4GALT,244,312
2142,B4GALT,245,311
2143,B4GALT,245,313
2144,B4GALT,245,311
2145,B4GALT,245,313
2146,A3SIAT,246,352
2147,IGNT,246,314
2148,A3SIAT,247,305
2149,A3SIAT,247,306
2150,A3SIAT,247,306
2151,IGNT,247,317
2152,A3SIAT,247,306
2153,A3SIAT,247,306
2154,A3SIAT,247,305
2155,IGNT,247,317
2156,A3SIAT,247,306
2157,A3SIAT,247,306
2158,IGNT,247,318
2159,A3SIAT,247,305
2160,A3SIAT,248,307
2161,B4GALT,248,317
2162,B4GALT,248,319
2163,A3SIAT,248,307
2164,B4GALT,248,319
2165,B4GALT,248,317
2166,A3SIAT,249,308
2167,B4GALT,249,320
2168,B4GALT,249,317
2169,B4GALT,249,317
