,WT,mgat4a/4b/5,mgat4b,mgat5,mgat1,mgat2/4a/4b/5/st3gal4/6,b4galt1/2,b4galt1,b4galt2,b4galt3,b4galt4,mgat2,fut8,b3gnt2/mgat4a/4b/5,mgat4a/4b,st3gal4/6,st3gal6,b4galt1/3,st3gal4
306,0.5745153352139727,0.0,0.0,0.0,0.0,0.0,0.024079874706342985,0.08949351962496552,0.372503855238244,0.4241748235829729,0.6616569525395503,0.0,0.0,0.0,0.0,0.0,0.017708420262037887,0.0,0.0
307,0.052037692815557285,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.00840150749149738,0.012863807608971482,0.02169360346005008,0.04612822647793505,0.0,0.0,0.0,0.0,0.0,0.0009680380539097054,0.0,0.0
308,0.052037692815557285,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04142185090476098,0.07548372410653312,0.06182348043297252,0.0,0.0,0.0,0.0,0.0,0.003938913460736043,0.0,0.0
309,0.052037692815557285,0.0,0.10101191330558346,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04142185090476098,0.07548372410653312,0.06182348043297252,0.0,0.0,0.0,0.08473725060493996,0.0,0.003938913460736043,0.0,0.0
310,0.052037692815557285,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.00840150749149738,0.012863807608971482,0.02169360346005008,0.04612822647793505,0.0,0.09557532314247057,0.0,0.0,0.0,0.0009680380539097054,0.0,0.0
311,0.052037692815557285,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04142185090476098,0.07548372410653312,0.06182348043297252,0.0,0.09557532314247057,0.0,0.0,0.0,0.003938913460736043,0.0,0.0
312,0.052037692815557285,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.00840150749149738,0.012863807608971482,0.02169360346005008,0.04612822647793505,0.0,0.09557532314247057,0.0,0.0,0.0,0.0009680380539097054,0.0,0.0
313,0.052037692815557285,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04142185090476098,0.07548372410653312,0.06182348043297252,0.0,0.09557532314247057,0.0,0.0,0.0,0.003938913460736043,0.0,0.0
314,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.0,0.0,0.0,0.0
315,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.0,0.0,0.0,0.0
316,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.0,0.0,0.0,0.0016479215589337948
317,0.052037692815557285,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04142185090476098,0.07548372410653312,0.06182348043297252,0.0,0.0,0.0,0.0,0.0,0.003938913460736043,0.0,0.0
318,0.052037692815557285,0.0,0.0,0.0,0.0,0.0,0.0007680260225287632,0.015497747954775255,0.04142185090476098,0.07548372410653312,0.11165695253955037,0.0,0.0,0.0,0.0,0.0,0.010548276725360928,0.0,0.004943764676801384
