,WT,mgat4a/4b/5,mgat4b,mgat5,mgat1,mgat2/4a/4b/5/st3gal4/6,b4galt1,b4galt2,b4galt3,b4galt4,mgat2,fut8,b3gnt2/mgat4a/4b/5,mgat4a/4b,st3gal4/6,st6gal-KI/st3gal4/6_mgat4a/4b/5
30,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.537272906793049,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.30078710644677664,0.0
31,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.07582458770614693,0.0
32,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.4234396543799982,0.8099904351051163,0.8643751422717961,0.9283513738551206,0.4566,0.918876126320638,0.0,0.8444961877368397,0.9471889055472265,0.0
33,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.537272906793049,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.31371814092953526,0.0
34,0.9999999999999999,1.0,1.0,1.0,0.0,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999998,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
35,0.9999999999999999,1.0,1.0,1.0,1.0,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999998,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
36,0.9999999999999999,1.0,1.0,0.977234650635656,0.0,0.9728969194312795,0.5789686552072799,0.9752874348513537,0.9825631686774415,0.994504579517069,1.0,1.0,0.9863818424566086,1.0,1.0,0.9856074766355141
37,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.7661182093942457,0.8335903492162643,0.8864784885044389,0.9338467943380515,0.4566,0.918876126320638,0.0,0.8444961877368397,0.9471889055472265,0.0
38,0.9999999999999999,1.0,1.0,1.0,1.0,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999998,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
39,0.9999999999999999,1.0,1.0,1.0,0.0,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999998,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
40,0.0,0.0,0.0,0.0,0.9482634038248472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.043592022116903634,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.04321589205397301,0.0
44,0.902556869335574,0.0,0.887864217023109,0.6268355178870603,0.0,0.0,0.3558047614670466,0.7564270237560757,0.8225813794673346,0.9283513738551206,0.4566,0.918876126320638,0.0,0.8444961877368397,0.0,0.0
45,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.07582458770614693,0.0
46,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.07582458770614693,0.0
47,0.9849648880619409,0.972811230144071,0.9440935840390412,0.9348575933773529,0.0,0.03579186413902054,0.4400955970217851,0.9337875031720315,0.9580924197587072,0.994504579517069,0.8923,1.0,0.9522696929238984,0.967584349175912,0.0,0.9856074766355141
48,0.9999999999999999,1.0,1.0,1.0,0.4817187725805675,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999998,1.0,0.0,0.9999999999999999,1.0,1.0,1.0
49,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.2895670557955694,0.7957797341349627,0.8575460960619167,0.9283513738551206,0.4566,0.918876126320638,0.0,0.8444961877368397,0.9152173913043479,0.0
50,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.537272906793049,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.30078710644677664,0.0
51,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.31371814092953526,0.0
52,0.9999999999999999,1.0,1.0,0.977234650635656,0.0,0.9728969194312795,0.5789686552072799,0.9752874348513537,0.9825631686774415,0.994504579517069,1.0,1.0,0.9863818424566086,1.0,1.0,0.9856074766355141
53,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.7661182093942457,0.8335903492162643,0.8864784885044389,0.9338467943380515,0.4566,0.918876126320638,0.0,0.8444961877368397,0.9471889055472265,0.0
54,0.9999999999999999,1.0,1.0,1.0,0.0,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999998,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
55,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.537272906793049,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.31371814092953526,0.0
56,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.4234396543799982,0.8099904351051163,0.8643751422717961,0.9283513738551206,0.4566,0.918876126320638,0.0,0.8444961877368397,0.9471889055472265,0.0
57,0.9999999999999999,1.0,1.0,1.0,0.0,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999998,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
58,0.9999999999999999,1.0,1.0,1.0,1.0,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999998,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
59,0.9999999999999999,1.0,1.0,0.977234650635656,0.0,0.9728969194312795,0.5789686552072799,0.9752874348513537,0.9825631686774415,0.994504579517069,1.0,1.0,0.9863818424566086,1.0,1.0,0.9856074766355141
60,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.7661182093942457,0.8335903492162643,0.8864784885044389,0.9338467943380515,0.4566,0.918876126320638,0.0,0.8444961877368397,0.9471889055472265,0.0
61,0.9999999999999999,1.0,1.0,1.0,0.0,0.0,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999998,0.0,1.0,0.9999999999999999,1.0,1.0,1.0
62,0.0,0.0,0.0,0.0,0.9482634038248472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0,0.0,0.0,0.0,0.9482634038248472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.011619190404797601,0.0
67,0.902556869335574,0.0,0.887864217023109,0.6268355178870603,0.0,0.0,0.28151484511444064,0.7494778348201214,0.8157523332574551,0.9283513738551206,0.4566,0.918876126320638,0.0,0.8444961877368397,0.0,0.0
68,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.07582458770614693,0.0
69,0.9849648880619409,0.972811230144071,0.9440935840390412,0.9348575933773529,0.0,0.03579186413902054,0.4400955970217851,0.9337875031720315,0.9580924197587072,0.994504579517069,0.8923,1.0,0.9522696929238984,0.967584349175912,0.0,0.9856074766355141
70,0.902556869335574,0.0,0.887864217023109,0.6268355178870603,0.0,0.0,0.3558047614670466,0.7564270237560757,0.8225813794673346,0.9283513738551206,0.4566,0.918876126320638,0.0,0.8444961877368397,0.0,0.0
71,0.9999999999999999,1.0,1.0,1.0,0.0,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999998,1.0,0.0,0.9999999999999999,1.0,1.0,1.0
72,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.07582458770614693,0.0
73,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.31371814092953526,0.0
74,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.30078710644677664,0.0
75,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.537272906793049,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.31371814092953526,0.0
76,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.4234396543799982,0.8099904351051163,0.8643751422717961,0.9283513738551206,0.4566,0.918876126320638,0.0,0.8444961877368397,0.9471889055472265,0.0
77,0.9999999999999999,1.0,1.0,0.977234650635656,0.0,0.9728969194312795,0.5789686552072799,0.9752874348513537,0.9825631686774415,0.994504579517069,1.0,1.0,0.9863818424566086,1.0,1.0,0.9856074766355141
78,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.7661182093942457,0.8335903492162643,0.8864784885044389,0.9338467943380515,0.4566,0.918876126320638,0.0,0.8444961877368397,0.9471889055472265,0.0
79,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.537272906793049,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.30078710644677664,0.0
80,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.2895670557955694,0.7957797341349627,0.8575460960619167,0.9283513738551206,0.4566,0.918876126320638,0.0,0.8444961877368397,0.9152173913043479,0.0
81,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.31371814092953526,0.0
82,0.9849648880619409,0.972811230144071,0.9440935840390412,0.9348575933773529,0.0,0.03579186413902054,0.4400955970217851,0.9337875031720315,0.9580924197587072,0.994504579517069,0.8923,1.0,0.9522696929238984,0.967584349175912,0.0,0.9856074766355141
83,0.9999999999999999,1.0,1.0,1.0,0.4817187725805675,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999998,1.0,0.0,0.9999999999999999,1.0,1.0,1.0
84,0.9999999999999999,1.0,1.0,0.977234650635656,0.0,0.9728969194312795,0.5789686552072799,0.9752874348513537,0.9825631686774415,0.994504579517069,1.0,1.0,0.9863818424566086,1.0,1.0,0.9856074766355141
85,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.7661182093942457,0.8335903492162643,0.8864784885044389,0.9338467943380515,0.4566,0.918876126320638,0.0,0.8444961877368397,0.9471889055472265,0.0
86,0.9999999999999999,1.0,1.0,1.0,0.0,0.0,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999998,0.0,1.0,0.9999999999999999,1.0,1.0,1.0
87,0.9999999999999999,1.0,1.0,1.0,0.0,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999998,1.0,1.0,0.9999999999999999,1.0,1.0,1.0
88,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.4234396543799982,0.8099904351051163,0.8643751422717961,0.9283513738551206,0.4566,0.918876126320638,0.0,0.8444961877368397,0.9471889055472265,0.0
89,0.9999999999999999,1.0,1.0,0.977234650635656,0.0,0.0,0.5789686552072799,0.9752874348513537,0.9825631686774415,0.994504579517069,0.0,1.0,0.9863818424566086,1.0,1.0,0.9856074766355141
90,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.7661182093942457,0.8335903492162643,0.8864784885044389,0.9338467943380515,0.0,0.918876126320638,0.0,0.8444961877368397,0.9471889055472265,0.0
91,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.537272906793049,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.31371814092953526,0.0
92,0.04531540723846107,0.0,0.3475312186019808,0.0,0.0,0.043592022116903634,0.015497747954775255,0.0460090964102364,0.08508991577509675,0.10716069941715237,0.0,0.07599965454702479,0.0,0.17308131306213762,0.03159670164917541,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00828335832083958,0.0
94,0.0,0.0,0.0,0.0,0.9482634038248472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.9482634038248472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.4817187725805675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.8190084628773783,0.0,0.5494473948614899,0.4927564797477087,0.0,0.0,0.22139902564573946,0.5897636104550158,0.6243569314819032,0.8233971690258117,0.3883,0.8349886288395658,0.0,0.6633337898917956,0.0,0.0
99,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.011619190404797601,0.0
100,0.052037692815557285,0.0,0.291624802641022,0.0,0.0,0.0,0.015497747954775255,0.04142185090476098,0.07548372410653312,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.0,0.0
101,0.902556869335574,0.0,0.887864217023109,0.6268355178870603,0.0,0.0,0.3558047614670466,0.7564270237560757,0.8225813794673346,0.9283513738551206,0.4566,0.918876126320638,0.0,0.8444961877368397,0.0,0.0
102,0.9849648880619409,0.972811230144071,0.9440935840390412,0.9348575933773529,0.0,0.03579186413902054,0.4400955970217851,0.9337875031720315,0.9580924197587072,0.994504579517069,0.8923,1.0,0.9522696929238984,0.967584349175912,0.0,0.9856074766355141
103,0.902556869335574,0.0,0.887864217023109,0.6268355178870603,0.0,0.0,0.28151484511444064,0.7494778348201214,0.8157523332574551,0.9283513738551206,0.4566,0.918876126320638,0.0,0.8444961877368397,0.0,0.0
104,0.9999999999999999,1.0,1.0,0.977234650635656,0.0,0.9728969194312795,0.5789686552072799,0.9752874348513537,0.9825631686774415,0.994504579517069,1.0,0.0,0.9863818424566086,1.0,1.0,0.9856074766355141
105,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.7661182093942457,0.8335903492162643,0.8864784885044389,0.9338467943380515,0.4566,0.0,0.0,0.8444961877368397,0.9471889055472265,0.0
106,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.07582458770614693,0.0
107,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.30078710644677664,0.0
108,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.07582458770614693,0.0
109,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.537272906793049,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.30078710644677664,0.0
110,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.2895670557955694,0.7957797341349627,0.8575460960619167,0.9283513738551206,0.4566,0.918876126320638,0.0,0.8444961877368397,0.9152173913043479,0.0
111,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.31371814092953526,0.0
112,0.9849648880619409,0.972811230144071,0.9440935840390412,0.9348575933773529,0.0,0.03579186413902054,0.4400955970217851,0.9337875031720315,0.9580924197587072,0.994504579517069,0.8923,1.0,0.9522696929238984,0.967584349175912,0.0,0.9856074766355141
113,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.537272906793049,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.31371814092953526,0.0
114,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.4234396543799982,0.8099904351051163,0.8643751422717961,0.9283513738551206,0.4566,0.918876126320638,0.0,0.8444961877368397,0.9471889055472265,0.0
115,0.0067222855770962125,0.0,0.0,0.0,0.0,0.0,0.0,0.0012492923929805385,0.0028681994081493287,0.004496253122398002,0.0,0.019575668595445777,0.0,0.008081084782906452,0.07582458770614693,0.0
116,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.31371814092953526,0.0
117,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.0,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.30078710644677664,0.0
118,0.902556869335574,0.0,0.887864217023109,0.6268355178870603,0.0,0.0,0.3558047614670466,0.7564270237560757,0.8225813794673346,0.9283513738551206,0.4566,0.918876126320638,0.0,0.8444961877368397,0.0,0.0
119,0.9849648880619409,0.972811230144071,0.9440935840390412,0.9348575933773529,0.0,0.0,0.4400955970217851,0.9337875031720315,0.9580924197587072,0.994504579517069,0.0,1.0,0.9522696929238984,0.967584349175912,0.0,0.9856074766355141
120,0.9999999999999999,1.0,1.0,1.0,0.0,0.9999999999999999,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999998,1.0,0.0,0.9999999999999999,1.0,1.0,1.0
121,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.4234396543799982,0.8099904351051163,0.8643751422717961,0.9283513738551206,0.4566,0.918876126320638,0.0,0.8444961877368397,0.9471889055472265,0.0
122,0.9999999999999999,1.0,1.0,0.977234650635656,0.0,0.0,0.5789686552072799,0.9752874348513537,0.9825631686774415,0.994504579517069,0.0,1.0,0.9863818424566086,1.0,1.0,0.9856074766355141
123,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.7661182093942457,0.8335903492162643,0.8864784885044389,0.9338467943380515,0.0,0.918876126320638,0.0,0.8444961877368397,0.9471889055472265,0.0
124,0.052037692815557285,0.0,0.3475312186019808,0.0,0.0,0.537272906793049,0.015497747954775255,0.047258388803216936,0.08795811518324609,0.11165695253955037,0.0,0.09557532314247057,0.0,0.18116239784504407,0.31371814092953526,0.0
125,0.9999999999999999,1.0,1.0,0.977234650635656,0.0,0.9728969194312795,0.5789686552072799,0.9752874348513537,0.9825631686774415,0.994504579517069,1.0,1.0,0.9863818424566086,1.0,1.0,0.9856074766355141
126,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.7661182093942457,0.8335903492162643,0.8864784885044389,0.9338467943380515,0.4566,0.918876126320638,0.0,0.8444961877368397,0.9471889055472265,0.0
127,0.9999999999999999,1.0,1.0,1.0,0.0,0.0,1.0000000000000002,1.0,1.0000000000000002,0.9999999999999998,0.0,1.0,0.9999999999999999,1.0,1.0,1.0
128,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.2895670557955694,0.7957797341349627,0.8575460960619167,0.9283513738551206,0.4566,0.918876126320638,0.0,0.8444961877368397,0.9152173913043479,0.0
129,0.902556869335574,0.0,0.9437706329840678,0.6601951315659801,0.0,0.0,0.4234396543799982,0.8099904351051163,0.8643751422717961,0.9283513738551206,0.0,0.918876126320638,0.0,0.8444961877368397,0.9471889055472265,0.0
130,0.9999999999999999,1.0,1.0,0.977234650635656,0.0,0.0,0.28100009192021325,0.9429619941829823,0.9489870248122013,0.9831390507910074,0.0,1.0,0.9863818424566086,1.0,0.9621814092953525,0.955607476635514
