"","154_","176_","189_","182_","195_","199_","190_","197_","200_","201_","108_","139_","164_","148_","173_","187_","165_","184_","188_","196_"
"108_",0.216614927540991,-0.0598660367815304,0.0513226849113946,-0.102326471613147,0.0116072431407136,-0.105393014355899,-0.0622322469514504,-0.0206081662825479,0.0801846655141256,0.0360760711342102,1,0.493514930601349,-0.0839195780536783,0.512900254376118,-0.168208103467733,0.11568825614558,0.153703767182495,-0.0759851413281271,-0.0961312010730879,-0.116030601840659
"139_",-0.130574244404249,0.115337418935694,-0.0331886578864951,-0.0338037133367618,-0.0154894162610396,0.00552221176220099,0.129751131135041,-0.111853785759189,-0.0840365166178852,-0.0779866763476843,0.493514930601349,1,0.500902608764369,-0.0745322346042565,0.389117985021745,-0.285769189648729,0.116346177594473,-0.0092225202489373,0.0347824684652152,-0.0212058681173545
"164_",0.111595401530511,0.00348347211719187,0.128745445160805,-0.0484197269792575,-0.0109133781407192,0.020521292928847,-0.262517830221306,0.0281074093650038,0.0115611274071508,-0.135270219203401,-0.0839195780536783,0.500902608764369,1,-0.125756516826927,-0.00198762552949726,0.298000778321228,-0.126152753923295,0.633030306741883,-0.12583558010147,0.0105511068491823
"148_",-0.225592692669551,0.0384635778517838,0.017112288396594,0.270747994265765,-0.0205871111657863,-0.0501041690617341,-0.0132392824376889,-0.0751893275919873,-0.0124543703531283,-0.0414784444728022,0.512900254376118,-0.0745322346042564,-0.125756516826927,1,0.515468229979951,-0.257453811455851,-0.0222009990488551,-0.0172451714354525,0.00895010897792798,0.116809692427925
"173_",-0.076083171836889,-0.102953468951985,-0.0855906580905079,0.0207053778678617,0.159079673391338,0.023985722063931,0.0400339324377126,-0.0315867239271682,-0.0980208748035578,0.0395781078472869,-0.168208103467733,0.389117985021745,-0.00198762552949752,0.51546822997995,1,0.519115357824478,-0.0163130042165471,0.148515861313212,-0.0633821911761689,-0.162834578224424
"187_",-0.0623740469138398,0.104645263448434,-0.067539846388251,0.00139351072276588,-0.0702165052504782,0.00614185425321952,-0.102173960460411,-0.00199506707264561,0.10167029242272,0.0138338538561235,0.11568825614558,-0.285769189648729,0.298000778321227,-0.257453811455852,0.519115357824479,1,0.0899671504799358,-0.276991123468521,0.0241694500308617,0.313760743521024
"165_",0.045909288174105,0.0885330804910441,-0.143186164514011,-0.0824227946208585,0.0439739706653122,-0.18882211177407,-0.00265847437583589,0.270184431018075,-0.0985303424581054,0.135505276906627,0.153703767182495,0.116346177594473,-0.126152753923294,-0.0222009990488541,-0.0163130042165465,0.0899671504799371,1,0.0737113838929328,0.302211174375931,0.125772264982627
"184_",0.0505845603392407,-0.187336113758877,-0.00220727904175129,-0.041411242286153,-0.217192660509068,0.113626872312179,0.238921716585002,0.0465490890619527,0.0347783182293103,0.116130408517978,-0.0759851413281267,-0.0092225202489376,0.633030306741884,-0.0172451714354521,0.148515861313212,-0.276991123468521,0.0737113838929334,1,0.0832503230913343,-0.00808940916434236
"188_",-0.100254624054198,-0.025566339222676,0.0923191998055659,0.00752675455813943,-0.0459001645751681,0.0848872161139417,-0.0266364500768591,-0.306142631654391,0.0503463116261908,-0.00498327370826523,-0.096131201073087,0.0347824684652154,-0.12583558010147,0.00895010897792769,-0.0633821911761688,0.0241694500308599,0.30221117437593,0.0832503230913341,1,0.238342927330597
"196_",0.137256055011791,0.00820391459988333,-0.0436570767073693,-0.0369377242254431,-0.0429334667826955,-0.0621316452269897,-0.160335119439696,0.0865417776802391,0.0286226442683663,0.0555150224131446,-0.116030601840658,-0.0212058681173552,0.0105511068491825,0.116809692427926,-0.162834578224423,0.313760743521028,0.125772264982627,-0.00808940916434261,0.238342927330599,1
