"","Coef","naiveSE","naiveZ","robustSE","robustZ","vars","response","robustPr","data"
"motif_abundance.scale(X0)",0.0295856131656277,0.12130533040857,0.24389376019982,0.00812648753713544,3.64063970201529,"X0","secretor",0.000271961493639389,"motif_abundance"
"motif_abundance.scale(X1)",0.0161522977637692,0.102237128625928,0.157988570110065,0.00663608029133218,2.43401180435787,"X1","secretor",0.0149325081000325,"motif_abundance"
"motif_abundance.scale(X3)",0.00436346681384863,0.0820661895261537,0.0531700915936645,0.00419105654648331,1.04113766193634,"X3","secretor",0.297811662414526,"motif_abundance"
"motif_abundance.scale(X5)",0.0295856131656277,0.12130533040857,0.24389376019982,0.00812648753713544,3.64063970201529,"X5","secretor",0.000271961493639389,"motif_abundance"
"motif_abundance.scale(X6)",-0.00128914667405587,0.0898666065141707,-0.0143451135417313,0.00513591155043581,-0.251006400985718,"X6","secretor",0.801809160318023,"motif_abundance"
"motif_abundance.scale(X7)",0.00433178773696793,0.0813969575605598,0.0532180546643289,0.00391007867531808,1.10785180981443,"X7","secretor",0.267925820517069,"motif_abundance"
"motif_abundance.scale(X8)",0.00441774448088856,0.0819099650780652,0.0539341516832314,0.00418602191374723,1.0553562718772,"X8","secretor",0.291262414022697,"motif_abundance"
"motif_abundance.scale(X10)",0.003816770315267,0.0838973975271979,0.045493310016317,0.00509115878699546,0.749685970317076,"X10","secretor",0.453443859209469,"motif_abundance"
"motif_abundance.scale(X11)",0.000284910850468413,0.0738338432443307,0.00385881105397137,0.00356912145594401,0.0798266055064958,"X11","secretor",0.93637516370859,"motif_abundance"
"motif_abundance.scale(X12)",0.0089508635036278,0.10288622350443,0.0869976873360733,0.00441083448734657,2.02929026906479,"X12","secretor",0.0424287338643803,"motif_abundance"
"motif_abundance.scale(X14)",0.000720908161445614,0.0735612438815142,0.00980010836421944,0.0030788501609597,0.23414850471999,"X14","secretor",0.81486969104761,"motif_abundance"
"motif_abundance.scale(X15)",0.00162912615065834,0.0779831052166151,0.0208907576344015,0.00325487984515939,0.500518061544161,"X15","secretor",0.616710341695564,"motif_abundance"
"motif_abundance.scale(X17)",-0.00128914667405587,0.0898666065141707,-0.0143451135417313,0.00513591155043581,-0.251006400985718,"X17","secretor",0.801809160318023,"motif_abundance"
"motif_abundance.scale(X18)",-0.00128914667405587,0.0898666065141707,-0.0143451135417313,0.00513591155043581,-0.251006400985718,"X18","secretor",0.801809160318023,"motif_abundance"
"motif_abundance.scale(X19)",0.00433178773696793,0.0813969575605598,0.0532180546643289,0.00391007867531808,1.10785180981443,"X19","secretor",0.267925820517069,"motif_abundance"
"motif_abundance.scale(X20)",0.00441774448088856,0.0819099650780652,0.0539341516832314,0.00418602191374723,1.0553562718772,"X20","secretor",0.291262414022697,"motif_abundance"
"motif_abundance.scale(X22)",0.000284910850468413,0.0738338432443307,0.00385881105397137,0.00356912145594401,0.0798266055064958,"X22","secretor",0.93637516370859,"motif_abundance"
"motif_abundance.scale(X23)",0.00439565135292642,0.0878357437732658,0.0500439930727188,0.00556574899495804,0.789768161824833,"X23","secretor",0.42966317597256,"motif_abundance"
"motif_abundance.scale(X24)",0.0015882177862964,0.0773598462659576,0.0205302603735304,0.00411641798001535,0.385825198997521,"X24","secretor",0.699626131475125,"motif_abundance"
"motif_abundance.scale(X25)",0.0089508635036278,0.10288622350443,0.0869976873360733,0.00441083448734657,2.02929026906479,"X25","secretor",0.0424287338643803,"motif_abundance"
"motif_abundance.scale(X27)",0.000720908161445614,0.0735612438815142,0.00980010836421944,0.0030788501609597,0.23414850471999,"X27","secretor",0.81486969104761,"motif_abundance"
"motif_abundance.scale(X28)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X28","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X29)",0.000720908161445614,0.0735612438815142,0.00980010836421944,0.0030788501609597,0.23414850471999,"X29","secretor",0.81486969104761,"motif_abundance"
"motif_abundance.scale(X30)",0.000720908161445614,0.0735612438815142,0.00980010836421944,0.0030788501609597,0.23414850471999,"X30","secretor",0.81486969104761,"motif_abundance"
"motif_abundance.scale(X31)",0.00718574621899176,0.0830352885406758,0.0865384626859187,0.00418888076107708,1.71543346035567,"X31","secretor",0.086265785120267,"motif_abundance"
"motif_abundance.scale(X32)",0.00162912615065834,0.0779831052166151,0.0208907576344015,0.00325487984515939,0.500518061544161,"X32","secretor",0.616710341695564,"motif_abundance"
"motif_abundance.scale(X33)",0.00162912615065834,0.0779831052166151,0.0208907576344015,0.00325487984515939,0.500518061544161,"X33","secretor",0.616710341695564,"motif_abundance"
"motif_abundance.scale(X36)",-0.00128914667405587,0.0898666065141707,-0.0143451135417313,0.00513591155043581,-0.251006400985718,"X36","secretor",0.801809160318023,"motif_abundance"
"motif_abundance.scale(X37)",-0.00128914667405587,0.0898666065141707,-0.0143451135417313,0.00513591155043581,-0.251006400985718,"X37","secretor",0.801809160318023,"motif_abundance"
"motif_abundance.scale(X38)",0.00433178773696793,0.0813969575605598,0.0532180546643289,0.00391007867531808,1.10785180981443,"X38","secretor",0.267925820517069,"motif_abundance"
"motif_abundance.scale(X39)",0.0015882177862964,0.0773598462659576,0.0205302603735304,0.00411641798001535,0.385825198997521,"X39","secretor",0.699626131475125,"motif_abundance"
"motif_abundance.scale(X40)",0.00439565135292642,0.0878357437732658,0.0500439930727188,0.00556574899495804,0.789768161824833,"X40","secretor",0.42966317597256,"motif_abundance"
"motif_abundance.scale(X41)",0.0015882177862964,0.0773598462659576,0.0205302603735304,0.00411641798001535,0.385825198997521,"X41","secretor",0.699626131475125,"motif_abundance"
"motif_abundance.scale(X42)",0.00881189606646176,0.0974801147612098,0.0903968577391158,0.00313886380345631,2.80735215613964,"X42","secretor",0.0049950602603056,"motif_abundance"
"motif_abundance.scale(X44)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X44","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X45)",0.000720908161445614,0.0735612438815142,0.00980010836421944,0.0030788501609597,0.23414850471999,"X45","secretor",0.81486969104761,"motif_abundance"
"motif_abundance.scale(X46)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X46","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X47)",-0.00077804495515637,0.0750224656960182,-0.0103708262310241,0.00367190657464508,-0.211891272106119,"X47","secretor",0.832191859851288,"motif_abundance"
"motif_abundance.scale(X48)",-0.00077804495515637,0.0750224656960182,-0.0103708262310241,0.00367190657464508,-0.211891272106119,"X48","secretor",0.832191859851288,"motif_abundance"
"motif_abundance.scale(X49)",0.000720908161445614,0.0735612438815142,0.00980010836421944,0.0030788501609597,0.23414850471999,"X49","secretor",0.81486969104761,"motif_abundance"
"motif_abundance.scale(X50)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X50","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X51)",0.000720908161445614,0.0735612438815142,0.00980010836421944,0.0030788501609597,0.23414850471999,"X51","secretor",0.81486969104761,"motif_abundance"
"motif_abundance.scale(X52)",0.00718574621899176,0.0830352885406758,0.0865384626859187,0.00418888076107708,1.71543346035567,"X52","secretor",0.086265785120267,"motif_abundance"
"motif_abundance.scale(X53)",0.00162912615065834,0.0779831052166151,0.0208907576344015,0.00325487984515939,0.500518061544161,"X53","secretor",0.616710341695564,"motif_abundance"
"motif_abundance.scale(X54)",0.00718574621899176,0.0830352885406758,0.0865384626859187,0.00418888076107708,1.71543346035567,"X54","secretor",0.086265785120267,"motif_abundance"
"motif_abundance.scale(X55)",0.00162912615065834,0.0779831052166151,0.0208907576344015,0.00325487984515939,0.500518061544161,"X55","secretor",0.616710341695564,"motif_abundance"
"motif_abundance.scale(X56)",0.0057970475847713,0.0832502664321036,0.0696339823668816,0.00267133777974088,2.17009156563256,"X56","secretor",0.0299999100163367,"motif_abundance"
"motif_abundance.scale(X57)",0.00223689622826461,0.0753974731387487,0.0296680529883038,0.0019364606031126,1.15514677895801,"X57","secretor",0.248030324705544,"motif_abundance"
"motif_abundance.scale(X59)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X59","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X60)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X60","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X61)",-0.00128914667405587,0.0898666065141707,-0.0143451135417313,0.00513591155043581,-0.251006400985718,"X61","secretor",0.801809160318023,"motif_abundance"
"motif_abundance.scale(X62)",0.0015882177862964,0.0773598462659576,0.0205302603735304,0.00411641798001535,0.385825198997521,"X62","secretor",0.699626131475125,"motif_abundance"
"motif_abundance.scale(X63)",0.00881189606646176,0.0974801147612098,0.0903968577391158,0.00313886380345631,2.80735215613964,"X63","secretor",0.0049950602603056,"motif_abundance"
"motif_abundance.scale(X66)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X66","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X67)",-0.00077804495515637,0.0750224656960182,-0.0103708262310241,0.00367190657464508,-0.211891272106119,"X67","secretor",0.832191859851288,"motif_abundance"
"motif_abundance.scale(X68)",-0.00077804495515637,0.0750224656960182,-0.0103708262310241,0.00367190657464508,-0.211891272106119,"X68","secretor",0.832191859851288,"motif_abundance"
"motif_abundance.scale(X69)",-0.00077804495515637,0.0750224656960182,-0.0103708262310241,0.00367190657464508,-0.211891272106119,"X69","secretor",0.832191859851288,"motif_abundance"
"motif_abundance.scale(X70)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X70","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X71)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X71","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X72)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X72","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X73)",-0.00077804495515637,0.0750224656960182,-0.0103708262310241,0.00367190657464508,-0.211891272106119,"X73","secretor",0.832191859851288,"motif_abundance"
"motif_abundance.scale(X74)",-0.00077804495515637,0.0750224656960182,-0.0103708262310241,0.00367190657464508,-0.211891272106119,"X74","secretor",0.832191859851288,"motif_abundance"
"motif_abundance.scale(X75)",0.000720908161445614,0.0735612438815142,0.00980010836421944,0.0030788501609597,0.23414850471999,"X75","secretor",0.81486969104761,"motif_abundance"
"motif_abundance.scale(X76)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X76","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X77)",0.00718574621899176,0.0830352885406758,0.0865384626859187,0.00418888076107708,1.71543346035567,"X77","secretor",0.086265785120267,"motif_abundance"
"motif_abundance.scale(X78)",0.0057970475847713,0.0832502664321036,0.0696339823668816,0.00267133777974088,2.17009156563256,"X78","secretor",0.0299999100163367,"motif_abundance"
"motif_abundance.scale(X79)",0.00718574621899176,0.0830352885406758,0.0865384626859187,0.00418888076107708,1.71543346035567,"X79","secretor",0.086265785120267,"motif_abundance"
"motif_abundance.scale(X80)",0.00162912615065834,0.0779831052166151,0.0208907576344015,0.00325487984515939,0.500518061544161,"X80","secretor",0.616710341695564,"motif_abundance"
"motif_abundance.scale(X81)",0.0057970475847713,0.0832502664321036,0.0696339823668816,0.00267133777974088,2.17009156563256,"X81","secretor",0.0299999100163367,"motif_abundance"
"motif_abundance.scale(X82)",0.0057970475847713,0.0832502664321036,0.0696339823668816,0.00267133777974088,2.17009156563256,"X82","secretor",0.0299999100163367,"motif_abundance"
"motif_abundance.scale(X83)",0.0057970475847713,0.0832502664321036,0.0696339823668816,0.00267133777974088,2.17009156563256,"X83","secretor",0.0299999100163367,"motif_abundance"
"motif_abundance.scale(X84)",0.00223689622826461,0.0753974731387487,0.0296680529883038,0.0019364606031126,1.15514677895801,"X84","secretor",0.248030324705544,"motif_abundance"
"motif_abundance.scale(X85)",0.00223689622826461,0.0753974731387487,0.0296680529883038,0.0019364606031126,1.15514677895801,"X85","secretor",0.248030324705544,"motif_abundance"
"motif_abundance.scale(X87)",-0.00066265498300645,0.0723563673195071,-0.00915821243596069,0.00218931313558445,-0.302677114678504,"X87","secretor",0.762135940017811,"motif_abundance"
"motif_abundance.scale(X88)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X88","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X89)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X89","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X90)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X90","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X91)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X91","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X93)",-0.00077804495515637,0.0750224656960182,-0.0103708262310241,0.00367190657464508,-0.211891272106119,"X93","secretor",0.832191859851288,"motif_abundance"
"motif_abundance.scale(X94)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X94","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X95)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X95","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X96)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X96","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X97)",-0.00077804495515637,0.0750224656960182,-0.0103708262310241,0.00367190657464508,-0.211891272106119,"X97","secretor",0.832191859851288,"motif_abundance"
"motif_abundance.scale(X98)",-0.00077804495515637,0.0750224656960182,-0.0103708262310241,0.00367190657464508,-0.211891272106119,"X98","secretor",0.832191859851288,"motif_abundance"
"motif_abundance.scale(X99)",-0.00077804495515637,0.0750224656960182,-0.0103708262310241,0.00367190657464508,-0.211891272106119,"X99","secretor",0.832191859851288,"motif_abundance"
"motif_abundance.scale(X100)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X100","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X101)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X101","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X102)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X102","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X103)",0.00718574621899176,0.0830352885406758,0.0865384626859187,0.00418888076107708,1.71543346035567,"X103","secretor",0.086265785120267,"motif_abundance"
"motif_abundance.scale(X104)",0.0057970475847713,0.0832502664321036,0.0696339823668816,0.00267133777974088,2.17009156563256,"X104","secretor",0.0299999100163367,"motif_abundance"
"motif_abundance.scale(X105)",0.0057970475847713,0.0832502664321036,0.0696339823668816,0.00267133777974088,2.17009156563256,"X105","secretor",0.0299999100163367,"motif_abundance"
"motif_abundance.scale(X106)",0.0057970475847713,0.0832502664321036,0.0696339823668816,0.00267133777974088,2.17009156563256,"X106","secretor",0.0299999100163367,"motif_abundance"
"motif_abundance.scale(X107)",0.0057970475847713,0.0832502664321036,0.0696339823668816,0.00267133777974088,2.17009156563256,"X107","secretor",0.0299999100163367,"motif_abundance"
"motif_abundance.scale(X108)",0.0057970475847713,0.0832502664321036,0.0696339823668816,0.00267133777974088,2.17009156563256,"X108","secretor",0.0299999100163367,"motif_abundance"
"motif_abundance.scale(X109)",0.0057970475847713,0.0832502664321036,0.0696339823668816,0.00267133777974088,2.17009156563256,"X109","secretor",0.0299999100163367,"motif_abundance"
"motif_abundance.scale(X110)",0.00223689622826461,0.0753974731387487,0.0296680529883038,0.0019364606031126,1.15514677895801,"X110","secretor",0.248030324705544,"motif_abundance"
"motif_abundance.scale(X111)",-0.00066265498300645,0.0723563673195071,-0.00915821243596069,0.00218931313558445,-0.302677114678504,"X111","secretor",0.762135940017811,"motif_abundance"
"motif_abundance.scale(X112)",-0.00066265498300645,0.0723563673195071,-0.00915821243596069,0.00218931313558445,-0.302677114678504,"X112","secretor",0.762135940017811,"motif_abundance"
"motif_abundance.scale(X113)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X113","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X114)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X114","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X115)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X115","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X116)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X116","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X117)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X117","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X118)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X118","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X119)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X119","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X120)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X120","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X121)",-0.00077804495515637,0.0750224656960182,-0.0103708262310241,0.00367190657464508,-0.211891272106119,"X121","secretor",0.832191859851288,"motif_abundance"
"motif_abundance.scale(X122)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X122","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X123)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X123","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X124)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X124","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X125)",0.0057970475847713,0.0832502664321036,0.0696339823668816,0.00267133777974088,2.17009156563256,"X125","secretor",0.0299999100163367,"motif_abundance"
"motif_abundance.scale(X126)",0.0057970475847713,0.0832502664321036,0.0696339823668816,0.00267133777974088,2.17009156563256,"X126","secretor",0.0299999100163367,"motif_abundance"
"motif_abundance.scale(X127)",0.0057970475847713,0.0832502664321036,0.0696339823668816,0.00267133777974088,2.17009156563256,"X127","secretor",0.0299999100163367,"motif_abundance"
"motif_abundance.scale(X128)",0.0057970475847713,0.0832502664321036,0.0696339823668816,0.00267133777974088,2.17009156563256,"X128","secretor",0.0299999100163367,"motif_abundance"
"motif_abundance.scale(X129)",-0.00066265498300645,0.0723563673195071,-0.00915821243596069,0.00218931313558445,-0.302677114678504,"X129","secretor",0.762135940017811,"motif_abundance"
"motif_abundance.scale(X130)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X130","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X131)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X131","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X132)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X132","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X133)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X133","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X134)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X134","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X135)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X135","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X136)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X136","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X137)",-0.00137592859959369,0.0714843671020534,-0.0192479650498881,0.00300869597256795,-0.457317260414094,"X137","secretor",0.647443025223674,"motif_abundance"
"motif_abundance.scale(X138)",0.0057970475847713,0.0832502664321036,0.0696339823668816,0.00267133777974088,2.17009156563256,"X138","secretor",0.0299999100163367,"motif_abundance"
"motif_abundance.scale(X139)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X139","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X140)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X140","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X141)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X141","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X142)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X142","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X143)",0.00107896828460699,0.0820045015257876,0.013157427513509,0.00449055806045465,0.240274876770605,"X143","secretor",0.810117170029078,"motif_abundance"
"motif_abundance.scale(X0)1",-1.0034662125825,0.194575972258303,-5.15719490405725,0.103957370179158,-9.65267023254967,"X0","DPP",4.78921247465211e-22,"motif_abundance"
"motif_abundance.scale(X1)1",-0.707812342108018,0.182490577135048,-3.87862405402015,0.122302441295409,-5.78739340450591,"X1","DPP",7.14870223466194e-09,"motif_abundance"
"motif_abundance.scale(X2)",-0.937599719238786,0.239553334381958,-3.91394977514203,0.228192868155798,-4.10880377996145,"X2","DPP",3.97713806649893e-05,"motif_abundance"
"motif_abundance.scale(X3)1",-0.1056624945709,0.117287236692521,-0.900886554671788,0.0773990478085649,-1.36516530322492,"X3","DPP",0.172201100896127,"motif_abundance"
"motif_abundance.scale(X4)",-0.894196769514469,0.139745032266238,-6.39877321585838,0.0921764960492235,-9.70091951680346,"X4","DPP",2.98793551947975e-22,"motif_abundance"
"motif_abundance.scale(X5)1",-1.0034662125825,0.194575972258303,-5.15719490405725,0.103957370179158,-9.65267023254967,"X5","DPP",4.78921247465211e-22,"motif_abundance"
"motif_abundance.scale(X6)1",-0.0315511511064562,0.0956974475925882,-0.329696892656726,0.0853515026133871,-0.369661343273265,"X6","DPP",0.711634838192482,"motif_abundance"
"motif_abundance.scale(X7)1",-0.0609349803410149,0.107590442286369,-0.566360533948048,0.07019475649464,-0.868084503515128,"X7","DPP",0.38534807377943,"motif_abundance"
"motif_abundance.scale(X8)1",-0.138184963143043,0.124540584299955,-1.1095576909309,0.0837746242917898,-1.6494847253715,"X8","DPP",0.0990483699184036,"motif_abundance"
"motif_abundance.scale(X9)",-0.618956104677664,0.151065961010994,-4.09725725461487,0.0556007857961291,-11.1321467100696,"X9","DPP",8.75024214804492e-29,"motif_abundance"
"motif_abundance.scale(X10)1",-0.439507809390221,0.152432217720115,-2.88329997400689,0.0674026333618592,-6.52063261431746,"X10","DPP",7.00114760362657e-11,"motif_abundance"
"motif_abundance.scale(X11)1",-0.0686383265279187,0.0989574690928601,-0.693614409878547,0.0316919805049393,-2.16579479837876,"X11","DPP",0.0303268710140981,"motif_abundance"
"motif_abundance.scale(X12)1",-0.910584452254369,0.13060815176928,-6.9718806974845,0.0764333130774099,-11.913449981321,"X12","DPP",1.00721859479032e-32,"motif_abundance"
"motif_abundance.scale(X13)",-0.00762336692535381,0.120864664495614,-0.0630735786771695,0.122749034689951,-0.0621053106006863,"X13","DPP",0.950478967916841,"motif_abundance"
"motif_abundance.scale(X14)1",0.0397925357054359,0.0833002635954064,0.477699997429904,0.037990787719103,1.04742591808453,"X14","DPP",0.294903183140451,"motif_abundance"
"motif_abundance.scale(X15)1",-0.0522453577770985,0.111561852199323,-0.468308447261648,0.129482980932281,-0.40349208367718,"X15","DPP",0.686586257243772,"motif_abundance"
"motif_abundance.scale(X16)",-0.200723079618548,0.138945700793809,-1.44461525957118,0.0952215740325797,-2.10795800907335,"X16","DPP",0.0350346217630709,"motif_abundance"
"motif_abundance.scale(X17)1",-0.0315511511064562,0.0956974475925882,-0.329696892656726,0.0853515026133871,-0.369661343273265,"X17","DPP",0.711634838192482,"motif_abundance"
"motif_abundance.scale(X18)1",-0.0315511511064562,0.0956974475925882,-0.329696892656726,0.0853515026133871,-0.369661343273265,"X18","DPP",0.711634838192482,"motif_abundance"
"motif_abundance.scale(X19)1",-0.0609349803410149,0.107590442286369,-0.566360533948048,0.07019475649464,-0.868084503515128,"X19","DPP",0.38534807377943,"motif_abundance"
"motif_abundance.scale(X20)1",-0.138184963143043,0.124540584299955,-1.1095576909309,0.0837746242917898,-1.6494847253715,"X20","DPP",0.0990483699184036,"motif_abundance"
"motif_abundance.scale(X21)",-0.588566375481974,0.145362174458489,-4.04896512916468,0.0501136508951688,-11.7446317514,"X21","DPP",7.52495685609065e-32,"motif_abundance"
"motif_abundance.scale(X22)1",-0.0686383265279187,0.0989574690928601,-0.693614409878547,0.0316919805049393,-2.16579479837876,"X22","DPP",0.0303268710140981,"motif_abundance"
"motif_abundance.scale(X23)1",-0.686676947793945,0.149886296363885,-4.58131906953571,0.121688819622787,-5.64289266608484,"X23","DPP",1.67216600321896e-08,"motif_abundance"
"motif_abundance.scale(X24)1",-0.179071538411194,0.116020354132539,-1.54344933481781,0.0611324312087471,-2.92923960114925,"X24","DPP",0.00339792386014414,"motif_abundance"
"motif_abundance.scale(X25)1",-0.910584452254369,0.13060815176928,-6.9718806974845,0.0764333130774099,-11.913449981321,"X25","DPP",1.00721859479032e-32,"motif_abundance"
"motif_abundance.scale(X26)",-0.00762336692535381,0.120864664495614,-0.0630735786771695,0.122749034689951,-0.0621053106006863,"X26","DPP",0.950478967916841,"motif_abundance"
"motif_abundance.scale(X27)1",0.0397925357054359,0.0833002635954064,0.477699997429904,0.037990787719103,1.04742591808453,"X27","DPP",0.294903183140451,"motif_abundance"
"motif_abundance.scale(X28)1",0.018844332497582,0.0908707497681931,0.207375118458393,0.0468409203511236,0.402304915367231,"X28","DPP",0.687459637623593,"motif_abundance"
"motif_abundance.scale(X29)1",0.0397925357054359,0.0833002635954064,0.477699997429904,0.037990787719103,1.04742591808453,"X29","DPP",0.294903183140451,"motif_abundance"
"motif_abundance.scale(X30)1",0.0397925357054359,0.0833002635954064,0.477699997429904,0.037990787719103,1.04742591808453,"X30","DPP",0.294903183140451,"motif_abundance"
"motif_abundance.scale(X31)1",0.00890148537209612,0.0981676204241876,0.0906763893596719,0.0871715000839677,0.102114628789476,"X31","DPP",0.918665689617991,"motif_abundance"
"motif_abundance.scale(X32)1",-0.0522453577770985,0.111561852199323,-0.468308447261648,0.129482980932281,-0.40349208367718,"X32","DPP",0.686586257243772,"motif_abundance"
"motif_abundance.scale(X33)1",-0.0522453577770985,0.111561852199323,-0.468308447261648,0.129482980932281,-0.40349208367718,"X33","DPP",0.686586257243772,"motif_abundance"
"motif_abundance.scale(X34)",-0.118213175241901,0.116325765924878,-1.01622520429603,0.0603902791217453,-1.95748681677039,"X34","DPP",0.0502902602496765,"motif_abundance"
