"","start","end","igg","start_name","end_name","truth","Enzyme","truth_bokan","truth_bokan_all","k_2010_group_1.spearman.ppcor","k_2010_group_1.spearman.ppcor.glycan","k_2010_group_1.substrateProduct_ratio","k_2010_group_2.spearman.ppcor","k_2010_group_2.spearman.ppcor.glycan","k_2010_group_2.substrateProduct_ratio","k_2010_group_4.spearman.ppcor","k_2010_group_4.spearman.ppcor.glycan","k_2010_group_4.substrateProduct_ratio","k_2013_group_1.spearman.ppcor","k_2013_group_1.spearman.ppcor.glycan","k_2013_group_1.substrateProduct_ratio","k_2013_group_2.spearman.ppcor","k_2013_group_2.spearman.ppcor.glycan","k_2013_group_2.substrateProduct_ratio","k_2013_group_4.spearman.ppcor","k_2013_group_4.spearman.ppcor.glycan","k_2013_group_4.substrateProduct_ratio","split_group_1.spearman.ppcor","split_group_1.spearman.ppcor.glycan","split_group_1.substrateProduct_ratio","split_group_2.spearman.ppcor","split_group_2.spearman.ppcor.glycan","split_group_2.substrateProduct_ratio","split_group_4.spearman.ppcor","split_group_4.spearman.ppcor.glycan","split_group_4.substrateProduct_ratio","vis_group_1.spearman.ppcor","vis_group_1.spearman.ppcor.glycan","vis_group_1.substrateProduct_ratio","vis_group_2.spearman.ppcor","vis_group_2.spearman.ppcor.glycan","vis_group_2.substrateProduct_ratio","vis_group_4.spearman.ppcor","vis_group_4.spearman.ppcor.glycan","vis_group_4.substrateProduct_ratio"
"258","173","108","2","G1N","G0",0,NA,NA,NA,NA,NA,NA,NA,-0.0958445857460429,2.86695707676152,NA,NA,NA,NA,NA,NA,NA,-0.120409920387136,2.81163158450501,NA,NA,NA,NA,NA,NA,NA,-0.217913620232115,2.80667640783692,NA,NA,NA,NA,NA,NA,NA,-0.0749398052629659,2.86053688714227,NA,NA,NA
"259","173","139","1","G1N","G1",0,NA,NA,NA,0.489119335994354,0.383657412050623,2.22051465289811,NA,NA,NA,NA,NA,NA,0.564749137149051,0.389117985021745,2.16429282622106,NA,NA,NA,NA,NA,NA,0.618621560598374,0.383112650204806,2.1802158671645,NA,NA,NA,NA,NA,NA,0.497540127966851,0.398804880119365,2.20742186280284,NA,NA,NA,NA,NA,NA
"260","173","139","2","G1N","G1",0,NA,NA,NA,NA,NA,NA,0.567766910108395,0.0497691975075227,2.25012203050742,NA,NA,NA,NA,NA,NA,0.813258267310746,0.211602608552987,2.20168442035975,NA,NA,NA,NA,NA,NA,0.636190554358132,0.231960128058258,2.2047891169058,NA,NA,NA,NA,NA,NA,0.501437980665631,0.0646984096403242,2.25085263750059,NA,NA,NA
"261","173","148","1","G1N","G0N",1,NA,NA,NA,0.504498211326557,0.333478619940891,1.2875038536004,NA,NA,NA,NA,NA,NA,0.597778863518359,0.51546822997995,1.28158268848381,NA,NA,NA,NA,NA,NA,0.590782707083498,0.443481418387301,1.27974479853436,NA,NA,NA,NA,NA,NA,0.518211067620508,0.418746654835133,1.28349591703206,NA,NA,NA,NA,NA,NA
"262","173","148","2","G1N","G0N",1,NA,NA,NA,NA,NA,NA,0.652171369137684,0.287758100173768,1.28994738353686,NA,NA,NA,NA,NA,NA,0.676333465451515,-0.0407039442252626,1.2871013735109,NA,NA,NA,NA,NA,NA,0.666677081843451,0.458354337170027,1.28308092354848,NA,NA,NA,NA,NA,NA,0.604112057125782,0.38347881602868,1.28631885755688,NA,NA,NA
"263","173","154","1","G1N","G0F",0,NA,NA,NA,-0.127187742990417,-0.0572628256886268,1.56962161240335,NA,NA,NA,NA,NA,NA,-0.0990614250893808,-0.076083171836889,1.52973114718719,NA,NA,NA,NA,NA,NA,-0.0686706278960517,-0.0595352697531424,1.54437124826895,NA,NA,NA,NA,NA,NA,-0.0982167831170324,-0.0173902161311598,1.55783354801881,NA,NA,NA,NA,NA,NA
"264","173","154","2","G1N","G0F",0,NA,NA,NA,NA,NA,NA,0.0187422368012107,0.0834818509172994,1.64077792030932,NA,NA,NA,NA,NA,NA,0.105690144858999,-0.0198462485539683,1.58884518241753,NA,NA,NA,NA,NA,NA,0.079723984696779,-0.0681899716966359,1.5874554377254,NA,NA,NA,NA,NA,NA,-0.0186127483647841,-0.0409982419519023,1.6264509500483,NA,NA,NA
"265","173","164","1","G1N","G2",0,NA,NA,NA,0.0390001440848978,0.2794511884709,1.09197190082523,NA,NA,NA,NA,NA,NA,-0.0433204432885229,-0.00198762552949752,1.06883323623462,NA,NA,NA,NA,NA,NA,-0.118905742944761,0.0920424034283224,1.07967801513073,NA,NA,NA,NA,NA,NA,0.028850809059597,0.10209906438661,1.08339655668194,NA,NA,NA,NA,NA,NA
"266","173","164","2","G1N","G2",0,NA,NA,NA,NA,NA,NA,-0.0138922187721356,0.300257832116955,1.09901384073644,NA,NA,NA,NA,NA,NA,-0.240277624062885,0.114879165380813,1.08890888219547,NA,NA,NA,NA,NA,NA,-0.132648129679931,0.13960117491178,1.08976169734729,NA,NA,NA,NA,NA,NA,0.0188590966696784,0.292518634674772,1.10171215498485,NA,NA,NA
"267","173","165","1","G1N","G1S",0,NA,NA,NA,-0.156005175904278,0.0625471217227691,0.822635273255212,NA,NA,NA,NA,NA,NA,-0.141059924543702,-0.0163130042165471,0.787623236250919,NA,NA,NA,NA,NA,NA,-0.267261013858856,-0.00332785348186341,0.788127140987438,NA,NA,NA,NA,NA,NA,-0.143009322327181,-0.0699701076775735,0.818671133523271,NA,NA,NA,NA,NA,NA
"268","173","165","2","G1N","G1S",0,NA,NA,NA,NA,NA,NA,-0.0765444539970138,0.180041788120342,0.865142870550255,NA,NA,NA,NA,NA,NA,-0.299831863561146,0.0670383506513498,0.818207337038666,NA,NA,NA,NA,NA,NA,-0.268363649696761,-0.00979415148331805,0.816417312351073,NA,NA,NA,NA,NA,NA,-0.0461200365070131,0.0437266556636158,0.869728641814415,NA,NA,NA
"269","173","173","1",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA
"270","173","173","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA
"271","173","173",NA,"G1N","G1N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","173","176","1","G1N","G1F",0,NA,NA,NA,-0.00741163789764601,-0.105123182082347,1.22759416232784,NA,NA,NA,NA,NA,NA,-0.0231805964130721,-0.102953468951985,1.19733498929293,NA,NA,NA,NA,NA,NA,-0.0400363102152045,-0.0932289304570314,1.20924530255473,NA,NA,NA,NA,NA,NA,0.00640179483945215,0.027482202811127,1.21989907790209,NA,NA,NA,NA,NA,NA
"273","173","176","2","G1N","G1F",0,NA,NA,NA,NA,NA,NA,0.014813597430905,-0.0507018943149598,1.27465941496055,NA,NA,NA,NA,NA,NA,-0.0802135904691643,0.0170515588861682,1.23366242046865,NA,NA,NA,NA,NA,NA,-0.0763024998818634,0.0479635580894045,1.23463659312177,NA,NA,NA,NA,NA,NA,0.0214138294525044,0.00332761194434537,1.26520659033897,NA,NA,NA
"274","173","182","1","G1N","G0FN",0,NA,NA,NA,0.0484479632388395,-0.0140254735807226,0.719413654742633,NA,NA,NA,NA,NA,NA,0.0367759440400954,0.0207053778678617,0.712139012117846,NA,NA,NA,NA,NA,NA,0.0209139200889264,-0.0317426656020969,0.713961655638102,NA,NA,NA,NA,NA,NA,-0.0115281651422107,-0.0678271826213323,0.717472206744362,NA,NA,NA,NA,NA,NA
"275","173","182","2","G1N","G0FN",0,NA,NA,NA,NA,NA,NA,-0.0629582675707688,-0.0295776433694951,0.734395066765743,NA,NA,NA,NA,NA,NA,-0.0185876120856704,0.130900551427023,0.718649787468896,NA,NA,NA,NA,NA,NA,0.0186495009378601,0.152037718818121,0.715948845965204,NA,NA,NA,NA,NA,NA,-0.0323583294338858,0.0090306106664691,0.729793251576761,NA,NA,NA
"276","173","184","1","G1N","G2S",0,NA,NA,NA,-0.0687950371854935,0.0119318166080916,0.429064059535668,NA,NA,NA,NA,NA,NA,-0.0768700285179715,0.148515861313212,0.410196233961923,NA,NA,NA,NA,NA,NA,0.0305138837479921,0.0356050470053263,0.413205200259226,NA,NA,NA,NA,NA,NA,-0.0755211934562734,0.0633224347261866,0.426073319211793,NA,NA,NA,NA,NA,NA
"277","173","184","2","G1N","G2S",0,NA,NA,NA,NA,NA,NA,-0.0427098565904767,-0.0439933778789661,0.435533489855183,NA,NA,NA,NA,NA,NA,-0.00727191415505414,-0.274668553676392,0.417024482710824,NA,NA,NA,NA,NA,NA,0.0456904141397386,0.0697646099698822,0.416968638401538,NA,NA,NA,NA,NA,NA,-0.0714249393635482,0.0467653981242923,0.437669574308524,NA,NA,NA
"278","173","187","1","G1N","G2N",1,"B4GALT1",NA,"T",0.259126793527572,0.00119487871817404,0.473252118323649,NA,NA,NA,NA,NA,NA,0.504307699784822,0.519115357824478,0.478193005360819,NA,NA,NA,NA,NA,NA,0.41175153317372,0.265781249358057,0.477506444407852,NA,NA,NA,NA,NA,NA,0.283080669254808,0.285930650140734,0.471799925357711,NA,NA,NA,NA,NA,NA
"279","173","187","2","G1N","G2N",1,"B4GALT1",NA,"T",NA,NA,NA,0.228765843004461,0.0927176055392618,0.484522353755098,NA,NA,NA,NA,NA,NA,0.27872043368138,0.019574236378607,0.492431951367105,NA,NA,NA,NA,NA,NA,0.395037363540446,0.154831424470769,0.490219938816572,NA,NA,NA,NA,NA,NA,0.347834630527781,0.300713162286814,0.486338114170738,NA,NA,NA
"280","173","188","1","G1N","G1NS",1,"ST6GAL1",NA,"T",0.520850395989394,-0.0424690646102324,0.200547924579243,NA,NA,NA,NA,NA,NA,0.527385852184821,-0.0633821911761689,0.205163822088419,NA,NA,NA,NA,NA,NA,0.560627666845487,-0.0194590520657064,0.20442422723496,NA,NA,NA,NA,NA,NA,0.557400707199083,-0.0299238162492717,0.202753691566318,NA,NA,NA,NA,NA,NA
"281","173","188","2","G1N","G1NS",1,"ST6GAL1",NA,"T",NA,NA,NA,0.464284711794224,-0.0475595639652252,0.208802680760448,NA,NA,NA,NA,NA,NA,0.322675258773729,-0.30306887545154,0.205125576932404,NA,NA,NA,NA,NA,NA,0.600036608100174,-0.10943952919272,0.213920464395875,NA,NA,NA,NA,NA,NA,0.485809763575074,-0.113924589481784,0.210097880140504,NA,NA,NA
"282","173","189","1","G1N","G2F",0,NA,NA,NA,-0.0842837834755591,-0.187964642732469,0.607100949800751,NA,NA,NA,NA,NA,NA,-0.129573143764914,-0.0855906580905079,0.591075881863867,NA,NA,NA,NA,NA,NA,-0.181733168484336,-0.124515387065059,0.598293724575949,NA,NA,NA,NA,NA,NA,-0.0964557635090852,-0.184728233273705,0.603921256907357,NA,NA,NA,NA,NA,NA
"283","173","189","2","G1N","G2F",0,NA,NA,NA,NA,NA,NA,-0.0510192682126119,-0.0358683032063096,0.624506895985198,NA,NA,NA,NA,NA,NA,-0.0465453942756038,0.019080346523406,0.606417593762703,NA,NA,NA,NA,NA,NA,-0.159486402553896,-0.14933151701277,0.607632290700487,NA,NA,NA,NA,NA,NA,-0.0744848519751083,-0.0566918572151488,0.621319756460162,NA,NA,NA
"284","173","190","1","G1N","G1FS",0,NA,NA,NA,0.0459396866700219,-0.107117771136393,0.561899419660112,NA,NA,NA,NA,NA,NA,0.0664150993407203,0.0400339324377126,0.54737937324547,NA,NA,NA,NA,NA,NA,0.0727501235330775,0.0349331949077624,0.547532631251819,NA,NA,NA,NA,NA,NA,0.0340021937216701,-0.0908114525451279,0.557999911136998,NA,NA,NA,NA,NA,NA
"285","173","190","2","G1N","G1FS",0,NA,NA,NA,NA,NA,NA,-0.013958991101394,-0.0732151089899886,0.594274438489545,NA,NA,NA,NA,NA,NA,0.0505320421978501,0.00924519104041871,0.574365207555923,NA,NA,NA,NA,NA,NA,0.0192824137005417,-0.0373992738760137,0.571156993749731,NA,NA,NA,NA,NA,NA,-0.0147411328256246,-0.0856917733156321,0.591321083005471,NA,NA,NA
"286","173","195","1","G1N","G1FN",0,"",NA,"F",0.20804415297795,0.22547068922661,0.555758417626481,NA,NA,NA,NA,NA,NA,0.209616925676166,0.159079673391338,0.551600931355425,NA,NA,NA,NA,NA,NA,0.259402298353308,0.174179638030048,0.553048577494909,NA,NA,NA,NA,NA,NA,0.192948905498822,0.123645521272338,0.555541170058584,NA,NA,NA,NA,NA,NA
"287","173","195","2","G1N","G1FN",0,"",NA,"F",NA,NA,NA,0.0930727117598717,0.0701801344320144,0.560999745282155,NA,NA,NA,NA,NA,NA,0.0214741429143977,-0.256673709377399,0.549139090256048,NA,NA,NA,NA,NA,NA,0.208541932301395,0.0192230888093256,0.547803241006505,NA,NA,NA,NA,NA,NA,0.114630367564789,0.0618185084691343,0.558740137454464,NA,NA,NA
"288","173","196","1","G1N","G2NS",0,NA,NA,NA,-0.22631482646811,0.0414263603675867,0.097029068572265,NA,NA,NA,NA,NA,NA,-0.393247250237233,-0.162834578224424,0.102583224230333,NA,NA,NA,NA,NA,NA,-0.304030256382697,-0.0700075617020442,0.10198156187909,NA,NA,NA,NA,NA,NA,-0.253891603642111,-0.00152887233881317,0.0953202213452009,NA,NA,NA,NA,NA,NA
"289","173","196","2","G1N","G2NS",0,NA,NA,NA,NA,NA,NA,-0.154494347843729,-0.0112686657760184,0.10271661249864,NA,NA,NA,NA,NA,NA,0.0421517071387611,0.38111339533798,0.108441678440454,NA,NA,NA,NA,NA,NA,-0.252653876157932,0.0582695717173531,0.107251427351789,NA,NA,NA,NA,NA,NA,-0.291299691407421,-0.120449554419358,0.104364594023271,NA,NA,NA
"290","173","197","1","G1N","G2FS",0,NA,NA,NA,-0.0327303498414139,0.0156542824656792,0.292983440122437,NA,NA,NA,NA,NA,NA,0.0070610879284137,-0.0315867239271682,0.283824181658037,NA,NA,NA,NA,NA,NA,0.0112900004852329,-0.0227610578180876,0.284782384156978,NA,NA,NA,NA,NA,NA,-0.070190958631289,-0.00976752992308797,0.29116878834245,NA,NA,NA,NA,NA,NA
"291","173","197","2","G1N","G2FS",0,NA,NA,NA,NA,NA,NA,-0.0611598447163877,-0.0172768285789419,0.302432806076395,NA,NA,NA,NA,NA,NA,0.0487163594286939,-0.132139586357153,0.292383878215214,NA,NA,NA,NA,NA,NA,0.0386656724930808,-0.0405450243359129,0.290932132621347,NA,NA,NA,NA,NA,NA,-0.0728892145081307,-0.0617742689499971,0.301610688232706,NA,NA,NA
"292","173","199","1","G1N","G2FN",0,NA,NA,NA,0.0767076554424643,0.059334401983437,0.264262873823097,NA,NA,NA,NA,NA,NA,-0.0255263342287616,0.023985722063931,0.262145269497428,NA,NA,NA,NA,NA,NA,0.0148022971649038,0.0718568052050444,0.262864825803567,NA,NA,NA,NA,NA,NA,0.0843400220399846,0.0938555798181387,0.264665829742187,NA,NA,NA,NA,NA,NA
"293","173","199","2","G1N","G2FN",0,NA,NA,NA,NA,NA,NA,0.0271770884983999,-0.0257969445704869,0.271527744638398,NA,NA,NA,NA,NA,NA,-0.0745373470726506,0.00135541903066906,0.267343537294031,NA,NA,NA,NA,NA,NA,-0.104588424851321,0.0771786372439355,0.266895157862278,NA,NA,NA,NA,NA,NA,0.00205916023662541,-0.0716784898250696,0.270940768969753,NA,NA,NA
"294","173","200","1","G1N","G1FNS",0,NA,NA,NA,0.0976337344721914,-0.0184322799326328,0.24560083942139,NA,NA,NA,NA,NA,NA,0.131525165274414,-0.0980208748035578,0.244574415006129,NA,NA,NA,NA,NA,NA,0.0965937667235384,-0.0950079564791371,0.24239329100997,NA,NA,NA,NA,NA,NA,0.125008829057349,0.0377181484851536,0.24592422904859,NA,NA,NA,NA,NA,NA
"295","173","200","2","G1N","G1FNS",0,NA,NA,NA,NA,NA,NA,0.140556883169419,-0.0278912526094164,0.247869774218853,NA,NA,NA,NA,NA,NA,0.189669089402382,0.0905275663222089,0.244551708605928,NA,NA,NA,NA,NA,NA,0.141308540510051,-0.0173893975126533,0.241423935335818,NA,NA,NA,NA,NA,NA,0.154955425082013,0.0925005976112878,0.2484592569408,NA,NA,NA
"296","173","201","1","G1N","G2FNS",0,NA,NA,NA,-0.0149096322126599,-0.0354314824762537,0.122311957669312,NA,NA,NA,NA,NA,NA,-0.0852060324826953,0.0395781078472869,0.121186012625996,NA,NA,NA,NA,NA,NA,-0.070047349569778,-0.000151503176781913,0.120031123332936,NA,NA,NA,NA,NA,NA,0.00351708934155962,0.0225328877654127,0.122597286858679,NA,NA,NA,NA,NA,NA
"297","173","201","2","G1N","G2FNS",0,NA,NA,NA,NA,NA,NA,0.00283772735173606,0.0181789956708033,0.125833489047443,NA,NA,NA,NA,NA,NA,-0.00743636793919551,-0.0169314025010885,0.124192288339101,NA,NA,NA,NA,NA,NA,-0.0294930578221331,0.0177630228164186,0.122684858025633,NA,NA,NA,NA,NA,NA,-0.00287324630694431,0.0153894968252213,0.126122110823071,NA,NA,NA
"298","176","108","1","G1F","G0",0,NA,NA,NA,NA,-0.0253027512942505,2.3040063523907,NA,NA,NA,NA,NA,NA,NA,-0.0598660367815305,2.30130660945799,NA,NA,NA,NA,NA,NA,NA,-0.0631359695733897,2.29141330350263,NA,NA,NA,NA,NA,NA,NA,-0.0494922907408838,2.29919824428115,NA,NA,NA,NA,NA,NA
"299","176","108","2","G1F","G0",0,NA,NA,NA,NA,NA,NA,NA,0.0602342285808856,2.24952198252933,NA,NA,NA,NA,NA,NA,NA,0.048855039908337,2.2796232312444,NA,NA,NA,NA,NA,NA,NA,0.082161835126338,2.27361874966734,NA,NA,NA,NA,NA,NA,NA,-0.0252669337682733,2.26119609809887,NA,NA,NA
"300","176","139","1","G1F","G1",0,NA,NA,NA,0.205546572520941,0.0706270679964591,1.80933089074855,NA,NA,NA,NA,NA,NA,0.230993567951243,0.115337418935694,1.8079578317795,NA,NA,NA,NA,NA,NA,0.221224301413755,0.0767567571961687,1.80331177927877,NA,NA,NA,NA,NA,NA,0.209872584182336,0.0159481329945621,1.8098965222502,NA,NA,NA,NA,NA,NA
"301","176","139","2","G1F","G1",0,NA,NA,NA,NA,NA,NA,0.154741341537339,-0.0476378460271456,1.76552316515041,NA,NA,NA,NA,NA,NA,0.169195437194204,0.0210697313609928,1.78500615434902,NA,NA,NA,NA,NA,NA,0.183501082022825,-0.0846254255389162,1.78596553294085,NA,NA,NA,NA,NA,NA,0.191029846808551,-0.0132692729500457,1.77924829272352,NA,NA,NA
"302","176","148","1","G1F","G0N",0,NA,NA,NA,-0.106808518150706,0.0411281379898427,1.04924045311463,NA,NA,NA,NA,NA,NA,-0.0624045241220208,0.0384635778517841,1.07074680831463,NA,NA,NA,NA,NA,NA,-0.0112263190730057,0.0855161787221751,1.05868354708333,NA,NA,NA,NA,NA,NA,-0.0890905939455827,0.0267590166271427,1.05248210525417,NA,NA,NA,NA,NA,NA
"303","176","148","2","G1F","G0N",0,NA,NA,NA,NA,NA,NA,-0.127186137087486,-0.0457789655554964,1.01225842635007,NA,NA,NA,NA,NA,NA,-0.0755991413702843,-0.00866982935195625,1.04374099083793,NA,NA,NA,NA,NA,NA,-0.0260004331687424,0.0281836001018325,1.03946801242731,NA,NA,NA,NA,NA,NA,-0.108989817650494,-0.0345730949095142,1.01691741734512,NA,NA,NA
"304","176","154","1","G1F","G0F",1,NA,NA,NA,0.421545184030433,0.361988763885457,1.27859713507007,NA,NA,NA,NA,NA,NA,0.478945110178995,0.439972371729185,1.27764649343805,NA,NA,NA,NA,NA,NA,0.505195713500332,0.495779209551532,1.27715728776121,NA,NA,NA,NA,NA,NA,0.435469565909234,0.368289784248283,1.27699910686006,NA,NA,NA,NA,NA,NA
"305","176","154","2","G1F","G0F",1,NA,NA,NA,NA,NA,NA,0.516688332777363,0.483672045937248,1.28723493801074,NA,NA,NA,NA,NA,NA,0.538920250773811,0.497109510190775,1.28798595124214,NA,NA,NA,NA,NA,NA,0.610669490585048,0.297730446713474,1.28582342408058,NA,NA,NA,NA,NA,NA,0.506486263764582,0.461765917923911,1.28551172199157,NA,NA,NA
"306","176","154","4","G1F","G0F",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.552226089652647,1.29223252074941,NA,NA,NA,NA,NA,NA,NA,0.569632664488472,1.28747006264248,NA,NA,NA,NA,NA,NA,NA,0.608128230433824,1.28632390562849,NA,NA,NA,NA,NA,NA,NA,0.523347748710367,1.28643234682034
"307","176","164","1","G1F","G2",0,NA,NA,NA,-0.0617992851072908,-0.0267729969131951,0.889794296040142,NA,NA,NA,NA,NA,NA,-0.057523180688886,0.00348347211719162,0.892827431813388,NA,NA,NA,NA,NA,NA,-0.076575445153065,-0.0068143946209106,0.892996710965833,NA,NA,NA,NA,NA,NA,-0.0885846374901971,-0.0907606290619108,0.888335540212841,NA,NA,NA,NA,NA,NA
"308","176","164","2","G1F","G2",0,NA,NA,NA,NA,NA,NA,-0.0654224491087908,-0.0259392719409649,0.862335986534359,NA,NA,NA,NA,NA,NA,-0.0242283912094168,0.0845772931375109,0.882716923127014,NA,NA,NA,NA,NA,NA,-0.0323624278704537,0.107733427332878,0.882700527580388,NA,NA,NA,NA,NA,NA,-0.107083124961335,0.00739342902904286,0.870894334790058,NA,NA,NA
"309","176","165","1","G1F","G1S",0,NA,NA,NA,0.0331254767235563,0.319908587443718,0.670181994864065,NA,NA,NA,NA,NA,NA,-0.0746370573269016,0.0885330804910431,0.657865182639244,NA,NA,NA,NA,NA,NA,-0.0915249917402384,0.0223551149220035,0.651812402832777,NA,NA,NA,NA,NA,NA,0.0114643845596685,0.248811433025808,0.671132586294961,NA,NA,NA,NA,NA,NA
"310","176","165","2","G1F","G1S",0,NA,NA,NA,NA,NA,NA,0.0104022271392694,0.389677530035412,0.678705227650146,NA,NA,NA,NA,NA,NA,-0.0723852770593431,-0.106726855330282,0.663267424933801,NA,NA,NA,NA,NA,NA,-0.0863952959587906,0.0195124315562505,0.661285277699247,NA,NA,NA,NA,NA,NA,0.0415391932958361,0.385185309321634,0.687400805790822,NA,NA,NA
"311","176","173","1","G1F","G1N",0,NA,NA,NA,-0.00741163789764603,-0.105123182082347,0.814950324841224,NA,NA,NA,NA,NA,NA,-0.0231805964130721,-0.102953468951985,0.83544580715736,NA,NA,NA,NA,NA,NA,-0.0400363102152045,-0.0932289304570311,0.827216923536556,NA,NA,NA,NA,NA,NA,0.00640179483945212,0.0274822028111271,0.820013961926736,NA,NA,NA,NA,NA,NA
"312","176","173","2","G1F","G1N",0,NA,NA,NA,NA,NA,NA,0.014813597430905,-0.0507018943149597,0.784732212086963,NA,NA,NA,NA,NA,NA,-0.0802135904691643,0.0170515588861676,0.810899918306179,NA,NA,NA,NA,NA,NA,-0.0763024998818634,0.0479635580894047,0.810093039187307,NA,NA,NA,NA,NA,NA,0.0214138294525043,0.00332761194434509,0.790569226002501,NA,NA,NA
"313","176","176","1",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA
"314","176","176","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA
"315","176","176","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,1,1
"316","176","176",NA,"G1F","G1F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","176","182","1","G1F","G0FN",0,NA,NA,NA,-0.0567240421853957,-0.291813288758793,0.586094262046509,NA,NA,NA,NA,NA,NA,-0.183015813980714,-0.424225864648958,0.594836192262483,NA,NA,NA,NA,NA,NA,-0.267794538098539,-0.487445132255953,0.590498760451143,NA,NA,NA,NA,NA,NA,-0.0976043197801117,-0.285775501890859,0.588191091915618,NA,NA,NA,NA,NA,NA
"318","176","182","2","G1F","G0FN",0,NA,NA,NA,NA,NA,NA,-0.121232703392826,-0.359826307819786,0.57620354816694,NA,NA,NA,NA,NA,NA,-0.162491960070576,-0.225233173589396,0.582624549858737,NA,NA,NA,NA,NA,NA,-0.281757522638802,-0.294233859794425,0.579952661610268,NA,NA,NA,NA,NA,NA,-0.126011683745895,-0.346769573581905,0.576859154837196,NA,NA,NA
"319","176","182","4","G1F","G0FN",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.550309426311985,-0.388902452580045,0.57880628310215,NA,NA,NA,NA,NA,NA,-0.610678896898115,-0.367879278571467,0.587284106076551,NA,NA,NA,NA,NA,NA,-0.644144938490323,-0.509762472304404,0.581632983325476,NA,NA,NA,NA,NA,NA,-0.547989554103255,-0.373445541307605,0.581510355485099
"320","176","184","1","G1F","G2S",0,NA,NA,NA,-0.181717231775523,-0.0870622717309549,0.349573487679791,NA,NA,NA,NA,NA,NA,-0.186051388516484,-0.187336113758877,0.342614046900892,NA,NA,NA,NA,NA,NA,-0.15587375427018,-0.0757720630196254,0.341739287223332,NA,NA,NA,NA,NA,NA,-0.186008577059678,-0.0582843433437134,0.349314892628065,NA,NA,NA,NA,NA,NA
"321","176","184","2","G1F","G2S",0,NA,NA,NA,NA,NA,NA,-0.152558530884714,-0.101049851077527,0.341689948157024,NA,NA,NA,NA,NA,NA,-0.107874894666902,-0.269369236431384,0.338023466684209,NA,NA,NA,NA,NA,NA,-0.137957257497394,-0.143046042068315,0.33772415125951,NA,NA,NA,NA,NA,NA,-0.15383418208758,-0.178708396000881,0.34593232072865,NA,NA,NA
"322","176","187","1","G1F","G2N",0,NA,NA,NA,0.00707723439835362,0.011108948542103,0.385687094499725,NA,NA,NA,NA,NA,NA,-0.0524584688350732,0.104645263448434,0.399489893392045,NA,NA,NA,NA,NA,NA,-0.0411198311026334,0.0136008587354427,0.394980028807799,NA,NA,NA,NA,NA,NA,-0.0235865017034958,-0.00988384418444829,0.386900564266062,NA,NA,NA,NA,NA,NA
"323","176","187","2","G1F","G2N",0,NA,NA,NA,NA,NA,NA,0.0658723805165539,0.139880137735788,0.380215270296529,NA,NA,NA,NA,NA,NA,0.0108861454151565,0.122825721226655,0.399238950215529,NA,NA,NA,NA,NA,NA,-0.0156689431363981,-0.120262346537093,0.397095590905719,NA,NA,NA,NA,NA,NA,0.0144246869640736,0.090019087204251,0.384484959528899,NA,NA,NA
"324","176","188","1","G1F","G1NS",0,NA,NA,NA,-0.0425788709284633,-0.153780984928917,0.163505907071645,NA,NA,NA,NA,NA,NA,-0.0642010602227429,-0.0255663392226763,0.171435174095996,NA,NA,NA,NA,NA,NA,-0.0531303961552279,0.0163376621223033,0.169125622869732,NA,NA,NA,NA,NA,NA,-0.0605201708081284,-0.0127652092144614,0.16630802090454,NA,NA,NA,NA,NA,NA
