,425.21_12.63,513.256238473073_8.00981666666667,530.468409910354_22.59955,587.247037373666_10.8353333333333,587.280929111987_12.6303166666667,675.287385311069_9.82628333333333,675.301911758082_12.8898,716.320982768785_10.8020833333333,716.37706437096_13.8625666666667,733.355011684471_15.8555333333333,733.437819115961_19.4553666666667,733.500646199795_23.0988,749.339010644706_14.8636,790.330835177414_14.1894,813.341823293439_16.5157,821.460757350479_23.2211666666667,829.35134326032_17.25215,878.316689300301_16.0543833333333,895.316895342047_12.5830833333333,895.399672821398_17.00875,895.449536330882_19.4553666666667,895.524036316522_23.3432166666667,936.544339665785_16.0543833333333,936.525341582361_23.8338666666667,952.38521994166_16.0543833333333,952.440337636604_18.2192166666667,966.28751461525_13.4922333333333,975.371213218525_17.3741333333333,1024.35792093019_11.5100666666667,1024.4017532186_13.9869166666667,1041.55088112177_25.1262333333333,1057.43706293484_14.25385,1098.38071869905_14.7851333333333,1098.49182737929_20.8222166666667,1098.51572625538_23.5899333333333,1114.44353843252_19.5764333333333,1114.46536092232_21.07955,1121.47023411348_22.8482666666667,1121.46526454464_25.8008833333333,1139.49_22.69,1155.45129176915_17.13015,1186.44013353233_21.33565,1186.60691561959_16.8871166666667,1187.43_25.6,1203.52687928237_23.3432166666667,1244.51509550808_23.4659166666667,1260.46537559882_17.13015,1260.50031563177_21.84145,1260.53807923007_25.1895,1317.49418888742_18.9609833333333,1331.47225858895_21.5889166666667,1406.47506953504_15.96195,1406.54726710488_18.2192166666667,1406.5524610661_24.5759666666667,1447.55075194854_18.1004166666667,1463.51843407228_18.3382,1477.46872220965_18.9609833333333,1479.50029973261_20.8222166666667,1520.54_19.47,1552.57535232584_16.37885833333335,1552.57956314106_18.23123333333335,1552.58393892991_22.456708333333353,1593.66_17.78,1609.5_15.3845666666667,1609.5_17.7381833333333,1609.5_21.5889166666667,1625.5_22.8482666666667,1666.59_19.02,1698.64_21.53,1771.5_17.9801166666667,1771.5_22.2202833333333,1771.5_24.6969833333333,1771.5_26.1720833333333,1812.69_17.09,1843.68_22.01,1917.5_16.8871166666667,1917.5_24.6969833333333,1974.74_18.19,1988.72_19.0852666666667,1988.72_19.3330833333333,2031.76_19.56,2062.75_19.4553666666667
5B,0.4128868620228965,1.273991489744939,1.7974103826455314,1.4943242838751059,1.6218339968604398,1.2768110613723966,1.4977717462472648,0.44782466369070273,0.4946394639709921,1.0982953437671463,0.6811406935313765,1.0349629417956252,2.24646514006284,1.094180289735513,0.30709854399854497,0.526880090412377,0.798345985825023,0.5385214562013431,0.8566669143444269,0.8369737613162469,1.2437712140913622,1.8037392910037724,0.6744516875193811,0.9546089133963981,1.0043975691367015,2.100621895080565,0.841952905327512,0.5345748702316232,0.2877866351584196,0.316195573745944,2.401373547503011,0.26787944117144236,1.158109251629694,0.8649297289843224,1.381951795956855,1.484406675462607,0.7767792751377968,0.7963717970601054,0.47487652521556134,0.5896300393769254,1.4295445326390974,0.3565760496233147,0.38186080160065805,0.36236530355672214,0.26787944117144236,2.2698342121004416,0.8109201832456592,1.027339013069108,0.3091391339421695,1.6711516770587762,0.6732908808107848,0.46915640821596594,0.26787944117144236,0.6994750133836075,1.1094068103235486,1.094885063994419,1.136865058812127,0.34153411113885923,0.9346156447318875,0.36194936198530425,0.26787944117144236,0.7495062335435632,0.5137914908246749,0.36747939784743144,0.9018416938387285,0.8639652815594211,1.179833511076149,0.4897833576128504,0.4101757524408203,0.4328048803403256,0.7786224462679074,0.5553407169783299,0.37033973734032366,0.7707503219477047,0.3898774603849181,0.46921332670266436,1.1100842678077212,0.7077521601505629,0.5014571407828088,0.4863725151435798,1.2220188499645945,0.7398768542292105
6B,0.5370545444472608,0.768576164971429,1.3073098862885377,1.8697566358159523,1.3451454876630606,2.4311152097861446,2.896934701072805,0.4848499268267431,0.8618468890261952,1.2145573592120584,0.8048374180359595,0.9180815266097172,1.9142159238610374,0.8185122844014574,0.3261772241897526,0.7569291807756713,1.5307010265502796,0.6738323739278322,0.9567836469645116,0.5378832538994762,1.413356452120399,0.8260750500962484,0.7425687649227568,0.6627690349576932,0.5568497353332627,1.1650732175617693,2.5252864135097233,0.37137562381979217,0.40318368329800747,0.382632395994127,0.8361308642916189,0.26787944117144236,1.0556581401492642,0.7201237790948417,0.5782088500866277,1.189777857427146,0.6017346063984865,0.4306779175804336,0.4002736651452683,1.0852218828847022,1.0611605742502443,0.45101127899134075,0.6004025764754752,0.6342541917742922,0.26787944117144236,1.4091702553073002,0.7556447505679942,0.7356879509431578,0.40343533804810117,1.185914322055573,2.0217898471199813,0.43907530791186156,0.26787944117144236,0.4342988245511302,1.065045334506466,0.9944040844330203,1.1976046656861827,0.9859443748628604,0.5328005458083923,0.35212345767308295,0.26787944117144236,0.3171956427256768,0.43918313375566886,0.345258618704121,0.8740428329225616,0.9115967266561843,1.6233154110145218,0.41804146068150116,0.38977949468973727,0.4646213214842684,0.8498986350763723,0.375637152548168,0.6169135625308897,0.5816765503414824,0.3588646465959545,0.42829523201462527,1.136865058812127,0.9172877326388557,0.526253523657556,0.6173438397386622,1.106037268019997,0.5761772724265409
1C,0.49553209247095575,0.6391902120623295,1.2664416156408358,1.446663453361654,1.1708932503876306,1.2517904864920875,1.783722740529033,0.6560861154230696,0.698276699823386,1.644032568655143,0.44010052464437066,0.9384715825279243,1.3478504380653717,1.4595853739427969,0.35726142760272595,0.392529953958088,0.7691843811377317,0.9142303003076576,1.8694808891896524,0.974827302675186,0.8404469857359241,1.2029357661033702,1.1796543469263816,1.0145045986105872,1.4565627112481694,0.7735411859788502,1.3324696748593066,0.47080935741769303,0.5051372422396532,0.6171286688639857,2.0227660949694473,1.3189965969896325,1.6567930214191153,0.7674477495858852,0.9404777680284745,0.6056047799549008,0.38099423230411744,0.6059576705601777,0.7584730423596504,1.1523477628966543,0.8718051087760714,0.43783685946532713,0.4821075817298335,0.7550460088266546,1.8204701003450103,1.890627667880428,1.3464467040615047,0.7318526144058294,0.5944049411152157,0.7733664952113135,0.6696649413035639,1.5985585846218016,1.1709822160289187,0.8435555871601473,1.2304935984003256,1.1906810179966654,0.7647628253449189,0.35221389140768955,0.6490122054026694,0.7669274370455051,0.6092834811444227,0.7542768136084795,0.43756800825399833,0.7997844898987211,1.4656483197023027,0.7652818387285706,0.8914368742181953,0.4194940093906038,0.3224010756810217,0.8342604735772136,0.6101351322102374,0.5104859497675367,0.6977181016656743,0.8244096143479163,0.3148243920467332,1.153437779538861,1.0800065626147124,1.1167337324880329,0.538138458238501,0.35914004799607013,1.0520811471185738,0.6104902885580303
2C,0.3546624515837681,0.4522800634758556,2.3807228760936345,1.0575318236101348,1.250398859102138,0.9922393081815643,1.0358371998069467,0.35703285403707796,0.401475763883095,0.6289865478677829,1.724543830682703,0.7894072939152965,1.2562858891464712,0.9508506720279489,0.3294285103314242,0.4254501264603461,0.9490552528996347,0.4629299957768708,0.750441204540233,0.6060988762143844,1.8320468790218285,2.1837526749349228,0.38345356886649284,2.100423848022259,0.7067027645972667,0.9069439985246598,0.9790704758096923,0.5096318674349951,0.29562044483308636,0.28454287030877234,4.242542473622128,0.26787944117144236,0.4725816120010117,0.26787944117144236,0.8957092317630662,0.7682288039822697,0.4103798635612993,1.0161552866243555,0.9104340590825203,0.26787944117144236,0.7878965859812133,0.6715915108653535,0.7865657394866461,0.5630532336089327,0.26787944117144236,0.26787944117144236,0.8266308618531588,1.142716861279481,0.7353537426089034,0.7038842402160863,0.6900176436786672,0.6762349763967516,0.26787944117144236,1.480339978250929,0.26787944117144236,0.9689106010844902,0.616626854451316,0.46113149892007277,0.6307382167445166,0.31732082019417596,0.26787944117144236,0.8343539042960294,0.30369323853507635,0.28427378449058016,0.6943747116724461,0.26787944117144236,1.1002141509535774,0.3814754671137235,0.33248830216211156,0.6449039463416038,0.7336013404157353,0.964920341872339,1.1317919757473573,0.32647565268447276,0.2963728382256472,0.7105031915983763,1.2090608870275688,0.8455391358903963,0.3490145439022536,0.5012767307034389,0.9460383202396175,0.6055342230048116
3C,0.3797452716525548,0.46529927376006075,1.7822916551275663,1.7162428514314145,1.2644617110758618,0.9370291097790212,1.4524122321644093,0.33235857513149036,0.33596208518467563,1.1609684035405687,0.6194991025356269,1.402739837030587,1.741959590954647,0.9226629903534048,0.3393319505724136,0.3907109603418013,0.7440867544803625,0.4743593690980282,1.293571672418911,0.8570496576537233,1.4851039677928737,1.762128149381865,0.5703870813919548,1.0043423506387188,1.12553808424687,1.2261897751002386,1.304863296237015,0.5015774442409102,0.30192089031100255,0.300116309656305,3.3563737833569025,0.26787944117144236,0.8822592533725054,0.8736532937024304,1.5418932553581788,0.8480007363375912,0.7075098708477303,0.7507814490664177,0.6400777727467076,0.8273724631436055,1.1473109573921252,0.3837437280468621,0.7053325349226717,1.340600441582683,0.26787944117144236,1.8652117493520803,0.8584863093596111,0.7697060482508983,0.523005457625193,1.1639857222846612,0.694136435002232,0.634327620864863,0.26787944117144236,1.0166911697635996,0.8901488436829572,1.1488710709567034,0.5631858575176032,0.4825151996866849,0.7881629949163498,0.46073884431597356,0.26787944117144236,1.16550341558526,0.3213042593633372,0.35429886707569547,1.1048438819482325,1.337420230034918,0.8647367623358336,0.45677169855408895,0.4743593690980282,0.5068340008714599,0.8729719748862449,0.635944920007512,0.5539659454879687,0.4689287911791218,0.3368348818607889,0.5990730750065257,1.5225191949438563,0.8407291621559916,0.41587024928225713,0.2983596653453532,1.0171155930434257,0.7980765224508026
4C,0.8351016864924631,1.611876265015825,1.4493879779178895,1.77809882148369,2.596622327353013,0.8428953293663236,1.2572899121471328,0.4101757524408203,0.48391491515262874,1.0288619484868624,1.3492700269796294,0.5620593993205795,2.4359796193277474,1.5632108814190324,0.3638472423656103,0.631030570498067,1.017651937240396,0.39992359611812056,0.5711249129144254,0.6118415033538562,1.137867325372923,1.4322389013655152,0.4219935747934819,1.2140447818010578,0.848285179222792,1.9282634832564631,0.8870841350202876,0.42246358048163024,0.34991347161813147,0.29423819362682935,2.9659270900083774,0.26787944117144236,0.35036361012148975,0.26787944117144236,0.5167447721856014,1.4907569943351129,1.1896101972038313,0.6803599432780343,0.740549024544871,0.26787944117144236,1.2383533298815796,0.39638670939142084,0.4400465172923188,0.5103028314517273,0.26787944117144236,0.26787944117144236,0.5689807456903467,0.7541913901983603,0.5022395435174156,1.8407994969298607,0.7938654665285504,0.44471094563451297,0.26787944117144236,0.9839697535510649,0.26787944117144236,0.6652138054160875,1.6396257432412311,0.7734538362278126,0.7762533653614243,0.3163620852755281,0.26787944117144236,0.8628092169990138,0.3414016707725658,0.29871835042824013,0.617989739805859,0.26787944117144236,1.1578450764262191,0.33522157924824614,0.38953466615462673,0.4240333246620378,0.9353194226276708,0.7556447505679942,0.764330552009586,0.31878400213959546,1.1442214587795432,0.4860207971604402,1.1917139759391486,0.6947719983416728,0.4161282489014281,0.7452693035278186,0.8480955411513866,0.6616257390915243
5C,0.3850516009464703,1.5944022097277764,1.7994037098609603,1.106954204735509,1.112470483466004,1.490884259985218,2.0385969859867035,1.1196817938361332,1.4141133195475477,1.2207503208600219,0.6489373079270653,1.4776399061077423,1.4284895109359221,0.8444996146823996,0.2977227995093341,1.0120442631197522,0.6747615301587855,0.5757716877506553,1.068487292635364,0.7421475858438398,1.2477142374570092,1.737139973282478,0.8698634408736443,1.0893774274356451,1.0897699867554242,1.1269973426536712,1.5118619476476562,0.39425682906552806,0.5533776409137985,0.3057573330186154,2.903745470142534,0.26787944117144236,0.9800312760258384,0.7509516223729945,1.2296955416822424,0.8005946604616968,0.4061612421908024,0.49345137352952173,0.41211810843919117,1.0404124554525231,0.9351744880541598,0.47470408812485354,0.44269923908779807,0.8923295690574125,0.26787944117144236,2.137837504966221,0.8971042009381119,0.674916497961081,0.31217799344619024,0.9963428950036469,0.7994246480759241,0.6812969372939383,0.26787944117144236,0.6366812330226678,1.1240315990815533,1.1344431775158503,0.7202878202542298,0.4096148676563227,0.8127438466676847,0.3864116486072813,0.26787944117144236,0.8958088076649545,0.602155773499821,0.3566673739653692,1.0295846513741498,1.186055780411066,1.0969061270698384,0.45744022562837516,0.3348300560387948,0.6065933184623316,0.9088791881894153,0.47006778737801347,0.6481887449630005,0.7209443130725476,0.3492391073103783,0.6301538599450065,1.3098735224828706,0.973216270297525,0.5693822545783821,0.3269877306530259,1.0656046905017285,0.6834876342628625
6C,0.33513454363624784,1.3656956849106283,2.0170635275658326,1.2442550588152597,1.1087659945452588,1.1106168220388957,1.5397765786088002,0.6791123656970042,0.853896599191329,1.284598214889279,0.8632907419787265,1.0141034491663197,1.2153200236317032,0.7952967960332495,0.3105325745041808,0.698276699823386,0.6711286948175331,0.4890171373990021,0.8886647337781319,0.8692816973496297,1.4107708239294292,2.075524967968237,0.694136435002232,1.4858332833477756,0.8889613776926277,1.022917265173481,1.1340482188957948,0.3913492994207475,0.4543827202347094,0.29184066055591784,3.462918455892898,0.26787944117144236,1.1200599538039888,0.7743277269365706,1.135641168329653,0.6940570253292816,0.34892474997316536,0.4692702508814962,0.3342651442381732,0.9437917537754476,0.9139057985346121,0.49773964266250637,0.48164208188921254,0.643936200382524,0.26787944117144236,2.404953070424849,0.8133829910347823,0.9156410606763975,0.644680508675027,0.768576164971429,0.6940570253292816,0.5784801878906053,0.26787944117144236,1.3134167499145055,1.2554045897718518,1.1129434391749242,0.6011734432085725,0.3538901820311836,0.762517362365839,0.35302860943847725,0.26787944117144236,0.5510297102175268,0.46501669477381435,0.34060786240703245,0.9594395056266657,1.3155101554423534,1.0648239969206466,0.44150661313138273,0.31366450834397674,0.4790884787755617,0.9201503312349849,0.9049421724451642,0.9082841250292774,0.8754074478962477,0.2808689219219451,0.5221338602450447,1.33112378603179,0.9021823779276469,0.29756374220311244,0.511157853791744,1.0790983072846765,0.5001353895325682
1D,0.33370096634574864,0.9512605837176237,2.4130822805820484,1.200410520996884,0.9741181507013138,0.7253894033052035,0.7790618673371541,0.3283562799020856,0.36074985368066137,1.9670242239358058,0.5363541697250871,2.991263787458649,1.166338923526838,1.0981755202240466,0.38719053018415306,0.5651118878986306,0.5248772803282563,0.7266284164376957,0.6937394660352427,1.0351559018968743,0.8209956185618325,1.97769685713082,2.0116296598108994,1.1099753651243127,0.905535263271496,0.6260764258006077,0.9275116443245507,0.343436795656751,0.2848891146786452,0.3106968203809679,2.0626839072004612,0.8828487857665612,1.052449872078499,0.8006847244308664,0.6587370532621035,0.5070160783819823,0.3124666190487779,0.5696500610379346,0.3495536847747629,0.9466347320433705,0.7010755634269014,0.620795367208405,0.48292310307599584,0.4783361528709441,2.344547416336986,2.157143328936306,0.8877753358068531,0.5821538909764522,0.28178410511510166,0.6652903306228257,0.5124426338315918,1.1877931281604923,1.1490209444774495,0.5649123842593032,1.295551949857975,0.7959237231893779,0.526253523657556,0.37425980292801986,0.5320416405876234,1.249602358765972,0.7823204208528399,0.748911787260555,0.5219472480801955,0.9430509246557254,1.0885808114554167,0.6589647085246642,0.8444996146823996,0.32257006990788617,0.3250280977032912,0.5987935016949131,0.5233170382426687,0.3095484777138856,0.28658635798027643,0.6128387793888878,0.3051896702090743,0.8274652050269367,1.0578907141006058,0.7216013312952537,0.3510847686706763,0.3232044006418615,0.5563244656808715,0.6742968126698784
2D,0.42523998844016775,0.7136703259432406,1.3729983244921864,1.0375194834454806,1.0985230415130631,2.3598982812401395,3.527305187528137,0.3134577277892514,0.5181649177029258,0.843366894912569,0.9306297261152009,1.0092787174378461,1.7059738944680807,0.6268028653856642,0.32214771105260254,0.7471309430481909,1.004695796739283,0.7894962390918727,0.6712829359800987,0.488075463519158,1.12532976048057,1.175221641534215,0.39797769107452885,0.8327668520353627,0.5160051223376455,0.976914491560983,3.7077939283099495,0.4012250886751778,0.28550543018305385,0.31941264951046167,1.6507950516603693,0.26787944117144236,0.3945040192724627,0.26787944117144236,0.6633794943368532,0.8197071268504975,0.5792269267283495,0.5041697968147979,0.34552585403792657,0.26787944117144236,0.750441204540233,1.0783792766438742,0.6330070200446067,0.7435804543329075,0.26787944117144236,0.26787944117144236,0.48648980137484077,0.599982460976843,0.4512868535187271,0.8335133640819957,2.2557048922841503,0.36733917506254665,0.26787944117144236,0.7402968976584314,0.26787944117144236,0.666745764475326,1.0690366107425457,0.6989155766999219,0.5563244656808715,0.33977150226220165,0.26787944117144236,0.5134846717904131,0.34843120424810947,0.33439544332533044,0.6535197878597172,0.26787944117144236,1.2035352544275213,0.3451250611531441,0.3962874419766149,0.40818994185395974,0.8059238746812151,0.7303566264929373,0.7618276244079155,0.4188191059606743,0.521760691890599,0.41690302220949127,1.280920077728849,0.5069553798091233,0.341004587982929,0.5159435249053347,0.6554059440422217,0.6848206960225595
3D,0.49535345963947897,0.8628092169990138,1.8466501041622478,1.4597101457635187,1.180883404952892,1.2147414101256115,2.3668449846414523,0.4941045292101687,0.5097538060019323,1.416462014961564,0.7923471861394351,1.7882679871559564,1.6125782781873472,0.7886960526146174,0.40449366311038315,0.4463475321237106,1.2748298802367861,0.8144797085229107,0.8480955411513866,0.9850651160671072,1.5066640327084908,1.9048715622930947,0.7220944400118526,0.9488979064129811,0.714728785216428,0.9127708597246257,1.728635389698713,0.6850561775518296,0.42356190683968276,0.32711584618859124,2.8734116581381577,0.26787944117144236,0.7549605085008595,0.6291323597580594,0.790653336152824,0.7063801480190449,0.39022049465517494,0.8292290640519341,0.7162782414256099,0.7302735949819327,0.8178695507853869,0.7184851706912584,0.6923120200831466,2.229538082337332,0.26787944117144236,1.5040312631559734,0.6990753757946387,0.5314099148625421,0.31586275043402257,0.6784114800137441,1.4152493304880607,0.48737019620795385,0.26787944117144236,0.6626927618679155,1.140246313735642,0.8987008446339523,0.9446898007885604,0.43424539734008016,0.5914254104503085,0.49398572018562514,0.26787944117144236,1.0464956165767896,0.4129381532736185,0.35575495194360085,1.2096108080754566,0.9589522755255923,0.7771300569995472,0.3506789750134095,0.503264221470879,0.5035055754270406,0.7158702043226737,0.4505155919328837,0.4388058376310898,0.4986967916057292,0.4609631847187893,0.5101807830906798,1.3968456591169043,0.691124442958536,0.3681343273480965,0.3778301234159481,0.7414741371905433,0.6788007830714049
4D,0.6572968215143355,0.8247794521562859,1.4026346489236214,0.40752972416402866,1.9736078233429808,0.4840317098147362,1.6369661509609863,0.4302535450180275,0.9072763448783053,1.4087930099011141,1.06897816037328,0.5230677612860867,2.163426917532057,1.3112276509421175,0.4687012651708855,0.4285594456785442,1.592099388995586,0.7867430703670404,1.3594067244208028,0.8829470755595455,1.588161386973167,1.323743969322058,0.8049279063021011,0.4794360361196036,1.102845500219928,1.6294786418530784,1.34140740375829,0.7195498933329256,0.38437300383396156,0.9141694483152173,1.8102230206876562,0.26787944117144236,1.323473483664838,0.26787944117144236,0.6009631227252598,1.4665253283008246,0.6276755523315721,0.6753815873727284,0.5066519779759979,0.26787944117144236,1.3405716298619696,0.7766916015940333,0.7870091331955793,1.2423475712684218,0.26787944117144236,0.26787944117144236,1.2296822447933102,0.7692713039219122,0.4525562725541088,1.2794432834715053,1.1114524358997315,1.1038924311540406,0.26787944117144236,0.7778320418016285,0.26787944117144236,1.2228519842498162,1.1657185694534702,0.6973193423129871,0.9081631381936291,0.8438386963005431,0.26787944117144236,0.7495062335435632,0.9040280910383584,0.5941272346837586,1.3316963500513723,0.26787944117144236,1.037564985134846,0.7600196853970379,0.8845210497239913,0.7584730423596504,0.7308549899629231,0.7541913901983603,0.7580439131297183,0.571326280591941,0.716523161634232,0.6948514795154994,1.6064923389164645,0.9173589452725536,0.48385652658059075,0.6099221236234599,0.8089183616536713,1.3434267873622416
5D,0.3987252181162607,0.8046564686478944,2.3031971580069714,1.386225968984062,1.2457883834112697,0.9501573394093427,0.6547263845402299,0.46141213482266186,0.3513555007433785,1.475243715017034,0.6519390566538966,1.2438384043318087,1.4985228754695412,0.9269261295748422,0.2783634641427368,0.44161492528486335,0.375637152548168,0.6285492871304011,1.2531294217373035,0.843461236319052,1.2551470873632986,1.9573114314232254,0.8027586834356427,1.2580909494780754,0.8213640904987316,1.2437846518706919,0.39169336433901414,0.35425343946040655,0.35872700784882006,0.32235883768538853,3.790353392869199,0.26787944117144236,1.1952451729842912,0.7206980667174259,1.2470540192473263,0.6788007830714049,0.4977994196155705,0.44629290010214484,0.4640569823793649,0.43152768187871793,0.8381926192919864,0.31151903596324027,0.36222661477001317,1.5505523673812556,0.26787944117144236,3.0458055686233156,0.6685113093318933,0.7263804651073236,0.4197538213428744,0.8079191011498881,0.3457932497610444,0.6085745521868345,0.26787944117144236,0.8316482031364975,1.3391893447003391,0.8920319148370607,0.3903185485591695,0.31094331241341144,0.5453903186623168,0.4861380130410696,0.26787944117144236,1.0071509456149668,0.643564325258861,0.43020052231470507,1.0135688078349046,0.8781424159187431,0.5218850564650201,0.3478934095443694,0.3810904407711042,0.35153607905693085,0.48094453000578175,0.547458875607981,0.510852351246849,0.7738032876479285,0.2982003533437395,0.4521144043069306,0.9458918851254813,0.5300223399419123,0.3140369739858838,0.29368664632894637,0.5775987367137502,0.5032038980649526
6D,0.5437144833637367,0.7097740668812763,1.3044980792602578,1.898106535747935,1.4963024722104068,2.3004590742511186,2.842030531707085,0.5168681334757564,0.9863353852154516,1.0683704497483422,0.7516326560480411,1.1722538339479391,1.9404696460258437,0.8548509728978424,0.3061632932979438,0.7959237231893779,1.4493724841155795,0.6993151343693652,0.8766763021550841,0.47315447999927285,1.301145336973791,0.8962072108633482,0.7285318499048928,0.7663208001872447,0.5126876598870687,1.245398161365012,2.639074254527008,0.39927411769560983,0.3946029299670569,0.43740676203966367,1.061834242728283,0.26787944117144236,1.002091788597193,0.7146473164114145,0.5978158752907021,1.1210974456362854,0.6870999794045312,0.4593946847263193,0.48625525236721967,1.0607078099210698,1.0657912021727447,0.5220716499695859,0.612197513100553,0.7818793709140868,0.26787944117144236,1.3932276721517673,0.7715343499971579,0.7224233435641824,0.45877968888284626,1.2137557237466134,1.8113312714012941,0.4556592679583866,0.26787944117144236,0.5045324074652037,1.0410170342531428,1.0028635229247131,1.1251214721263,1.095339206600367,0.5515507423707737,0.3630593719332017,0.26787944117144236,0.34481358264053497,0.4015760690660556,0.39277628051157365,0.8030295516688768,1.1282863664825387,1.564009414274667,0.366545373387538,0.34847604961076517,0.4886049696783552,0.7677080229498136,0.5850934682694335,0.7417266173018235,0.5385853115396769,0.4400465172923188,0.4371381258232945,1.1309792612686436,0.8487594403678091,0.5017579445478747,0.5164364768797579,0.9269261295748422,0.6161970073056844
